skill_id	skill_level	oper_type	mp_consume	cast_range	cast_style	hit_time	is_magic	ani_char	desc	icon_name	extra_eff	is_ench	ench_skill_id	hp_consume	UNK_0	UNK_1
1148	157	0	38	900	2	4.00000000	1	E		icon.skill1148	0	1	13	0	9	11
1148	158	0	38	900	2	4.00000000	1	E		icon.skill1148	0	1	13	0	9	11
1148	159	0	37	900	2	4.00000000	1	E		icon.skill1148	0	1	13	0	9	11
1148	160	0	37	900	2	4.00000000	1	E		icon.skill1148	0	1	13	0	9	11
1148	161	0	36	900	2	4.00000000	1	E		icon.skill1148	0	1	13	0	9	11
1148	162	0	36	900	2	4.00000000	1	E		icon.skill1148	0	1	13	0	9	11
1148	163	0	35	900	2	4.00000000	1	E		icon.skill1148	0	1	13	0	9	11
1148	164	0	35	900	2	4.00000000	1	E		icon.skill1148	0	1	13	0	9	11
1148	165	0	33	900	2	4.00000000	1	E		icon.skill1148	0	1	13	0	9	11
1148	166	0	33	900	2	4.00000000	1	E		icon.skill1148	0	1	13	0	9	11
1148	167	0	32	900	2	4.00000000	1	E		icon.skill1148	0	1	13	0	9	11
1148	168	0	32	900	2	4.00000000	1	E		icon.skill1148	0	1	13	0	9	11
1148	169	0	31	900	2	4.00000000	1	E		icon.skill1148	0	1	13	0	9	11
1148	170	0	31	900	2	4.00000000	1	E		icon.skill1148	0	1	13	0	9	11
1154	1	0	70	40	1	1.50000000	1	L		icon.skill1154	0	0	0	0	8	-1
1154	2	0	87	40	1	1.50000000	1	L		icon.skill1154	0	0	0	0	8	-1
1154	3	0	103	40	1	1.50000000	1	L		icon.skill1154	0	0	0	0	8	-1
1154	4	0	115	40	1	1.50000000	1	L		icon.skill1154	0	0	0	0	8	-1
1154	5	0	123	40	1	1.50000000	1	L		icon.skill1154	0	0	0	0	8	-1
1154	6	0	130	40	1	1.50000000	1	L		icon.skill1154	0	0	0	0	8	-1
1154	101	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	102	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	103	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	104	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	105	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	106	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	107	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	108	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	109	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	110	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	111	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	112	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	113	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	114	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	115	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	116	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	117	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	118	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	119	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	120	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	121	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	122	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	123	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	124	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	125	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	126	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	127	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	128	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	129	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1154	130	0	130	40	1	1.50000000	1	L		icon.skill1154	0	1	6	0	8	-1
1155	1	0	42	400	1	1.50000000	1	L		icon.skill1155	0	0	0	0	9	11
1155	2	0	44	400	1	1.50000000	1	L		icon.skill1155	0	0	0	0	9	11
1155	3	0	45	400	1	1.50000000	1	L		icon.skill1155	0	0	0	0	9	11
1155	4	0	48	400	1	1.50000000	1	L		icon.skill1155	0	0	0	0	9	11
1155	5	0	49	400	1	1.50000000	1	L		icon.skill1155	0	0	0	0	9	11
1155	6	0	52	400	1	1.50000000	1	L		icon.skill1155	0	0	0	0	9	11
1155	7	0	54	400	1	1.50000000	1	L		icon.skill1155	0	0	0	0	9	11
1155	8	0	55	400	1	1.50000000	1	L		icon.skill1155	0	0	0	0	9	11
1155	9	0	58	400	1	1.50000000	1	L		icon.skill1155	0	0	0	0	9	11
1155	10	0	60	400	1	1.50000000	1	L		icon.skill1155	0	0	0	0	9	11
1155	11	0	62	400	1	1.50000000	1	L		icon.skill1155	0	0	0	0	9	11
1155	12	0	64	400	1	1.50000000	1	L		icon.skill1155	0	0	0	0	9	11
1155	13	0	65	400	1	1.50000000	1	L		icon.skill1155	0	0	0	0	9	11
1155	14	0	67	400	1	1.50000000	1	L		icon.skill1155	0	0	0	0	9	11
1155	15	0	69	400	1	1.50000000	1	L		icon.skill1155	0	0	0	0	9	11
1155	101	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	102	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	103	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	104	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	105	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	106	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	107	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	108	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	109	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	110	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	111	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	112	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	113	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	114	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	115	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	116	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	117	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	118	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	119	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	120	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	121	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	122	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	123	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	124	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	125	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	126	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	127	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	128	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	129	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	130	0	69	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	141	0	67	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	142	0	66	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	143	0	65	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	144	0	63	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	145	0	63	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	146	0	62	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	147	0	61	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	148	0	60	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	149	0	60	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	150	0	58	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	151	0	57	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	152	0	56	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	153	0	55	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	154	0	55	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	155	0	53	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	156	0	52	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	157	0	51	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	158	0	51	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	159	0	50	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	160	0	48	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	161	0	47	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	162	0	47	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	163	0	46	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	164	0	45	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	165	0	43	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	166	0	42	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	167	0	42	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	168	0	41	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	169	0	40	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1155	170	0	38	400	1	1.50000000	1	L		icon.skill1155	0	1	15	0	9	11
1156	1	0	39	400	1	1.50000000	1	L		icon.skill1156	0	0	0	0	9	-1
1156	2	0	44	400	1	1.50000000	1	L		icon.skill1156	0	0	0	0	9	-1
1156	3	0	48	400	1	1.50000000	1	L		icon.skill1156	0	0	0	0	9	-1
1156	4	0	52	400	1	1.50000000	1	L		icon.skill1156	0	0	0	0	9	-1
1156	5	0	54	400	1	1.50000000	1	L		icon.skill1156	0	0	0	0	9	-1
1156	6	0	55	400	1	1.50000000	1	L		icon.skill1156	0	0	0	0	9	-1
1156	7	0	58	400	1	1.50000000	1	L		icon.skill1156	0	0	0	0	9	-1
1156	8	0	60	400	1	1.50000000	1	L		icon.skill1156	0	0	0	0	9	-1
1156	9	0	62	400	1	1.50000000	1	L		icon.skill1156	0	0	0	0	9	-1
1156	10	0	64	400	1	1.50000000	1	L		icon.skill1156	0	0	0	0	9	-1
1156	11	0	65	400	1	1.50000000	1	L		icon.skill1156	0	0	0	0	9	-1
1156	12	0	67	400	1	1.50000000	1	L		icon.skill1156	0	0	0	0	9	-1
1156	13	0	69	400	1	1.50000000	1	L		icon.skill1156	0	0	0	0	9	-1
1159	1	0	45	900	2	4.00000000	1	E		icon.skill1159	0	0	0	0	9	11
1159	2	0	48	900	2	4.00000000	1	E		icon.skill1159	0	0	0	0	9	11
1159	3	0	49	900	2	4.00000000	1	E		icon.skill1159	0	0	0	0	9	11
1159	4	0	52	900	2	4.00000000	1	E		icon.skill1159	0	0	0	0	9	11
1159	5	0	53	900	2	4.00000000	1	E		icon.skill1159	0	0	0	0	9	11
1159	6	0	54	900	2	4.00000000	1	E		icon.skill1159	0	0	0	0	9	11
1159	7	0	55	900	2	4.00000000	1	E		icon.skill1159	0	0	0	0	9	11
1159	8	0	55	900	2	4.00000000	1	E		icon.skill1159	0	0	0	0	9	11
1159	9	0	57	900	2	4.00000000	1	E		icon.skill1159	0	0	0	0	9	11
1159	10	0	58	900	2	4.00000000	1	E		icon.skill1159	0	0	0	0	9	11
1159	11	0	59	900	2	4.00000000	1	E		icon.skill1159	0	0	0	0	9	11
1159	12	0	60	900	2	4.00000000	1	E		icon.skill1159	0	0	0	0	9	11
1159	13	0	60	900	2	4.00000000	1	E		icon.skill1159	0	0	0	0	9	11
1159	14	0	62	900	2	4.00000000	1	E		icon.skill1159	0	0	0	0	9	11
1159	15	0	63	900	2	4.00000000	1	E		icon.skill1159	0	0	0	0	9	11
1159	16	0	64	900	2	4.00000000	1	E		icon.skill1159	0	0	0	0	9	11
1159	17	0	64	900	2	4.00000000	1	E		icon.skill1159	0	0	0	0	9	11
1159	18	0	65	900	2	4.00000000	1	E		icon.skill1159	0	0	0	0	9	11
1159	19	0	67	900	2	4.00000000	1	E		icon.skill1159	0	0	0	0	9	11
1159	20	0	67	900	2	4.00000000	1	E		icon.skill1159	0	0	0	0	9	11
1159	21	0	68	900	2	4.00000000	1	E		icon.skill1159	0	0	0	0	9	11
1159	22	0	69	900	2	4.00000000	1	E		icon.skill1159	0	0	0	0	9	11
1159	101	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	102	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	103	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	104	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	105	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	106	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	107	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	108	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	109	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	110	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	111	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	112	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	113	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	114	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	115	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	116	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	117	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	118	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	119	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	120	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	121	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	122	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	123	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	124	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	125	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	126	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	127	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	128	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	129	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	130	0	69	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	141	0	67	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	142	0	66	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	143	0	65	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	144	0	63	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	145	0	63	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	146	0	62	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	147	0	61	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	148	0	60	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	149	0	60	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	150	0	58	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	151	0	57	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	152	0	56	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	153	0	55	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	154	0	55	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	155	0	53	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	156	0	52	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	157	0	51	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	158	0	51	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	159	0	50	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	160	0	48	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	161	0	47	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	162	0	47	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	163	0	46	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	164	0	45	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	165	0	43	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	166	0	42	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	167	0	42	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	168	0	41	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	169	0	40	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1159	170	0	38	900	2	4.00000000	1	E		icon.skill1159	0	1	22	0	9	11
1163	1	0	35	600	1	4.00000000	1	f		icon.skill1163	0	0	0	0	9	-1
1163	2	0	39	600	1	4.00000000	1	f		icon.skill1163	0	0	0	0	9	-1
1163	3	0	44	600	1	4.00000000	1	f		icon.skill1163	0	0	0	0	9	-1
1163	4	0	48	600	1	4.00000000	1	f		icon.skill1163	0	0	0	0	9	-1
1163	5	0	52	600	1	4.00000000	1	f		icon.skill1163	0	0	0	0	9	-1
1163	6	0	54	600	1	4.00000000	1	f		icon.skill1163	0	0	0	0	9	-1
1163	7	0	55	600	1	4.00000000	1	f		icon.skill1163	0	0	0	0	9	-1
1163	8	0	58	600	1	4.00000000	1	f		icon.skill1163	0	0	0	0	9	-1
1163	9	0	60	600	1	4.00000000	1	f		icon.skill1163	0	0	0	0	9	-1
1163	10	0	62	600	1	4.00000000	1	f		icon.skill1163	0	0	0	0	9	-1
1163	11	0	64	600	1	4.00000000	1	f		icon.skill1163	0	0	0	0	9	-1
1163	12	0	65	600	1	4.00000000	1	f		icon.skill1163	0	0	0	0	9	-1
1163	13	0	67	600	1	4.00000000	1	f		icon.skill1163	0	0	0	0	9	-1
1163	14	0	69	600	1	4.00000000	1	f		icon.skill1163	0	0	0	0	9	-1
1169	1	0	35	600	1	4.00000000	1	f		icon.skill1169	0	0	0	0	9	-1
1169	2	0	39	600	1	4.00000000	1	f		icon.skill1169	0	0	0	0	9	-1
1169	3	0	44	600	1	4.00000000	1	f		icon.skill1169	0	0	0	0	9	-1
1169	4	0	48	600	1	4.00000000	1	f		icon.skill1169	0	0	0	0	9	-1
1169	5	0	52	600	1	4.00000000	1	f		icon.skill1169	0	0	0	0	9	-1
1169	6	0	54	600	1	4.00000000	1	f		icon.skill1169	0	0	0	0	9	-1
1169	7	0	55	600	1	4.00000000	1	f		icon.skill1169	0	0	0	0	9	-1
1169	8	0	58	600	1	4.00000000	1	f		icon.skill1169	0	0	0	0	9	-1
1169	9	0	60	600	1	4.00000000	1	f		icon.skill1169	0	0	0	0	9	-1
1169	10	0	62	600	1	4.00000000	1	f		icon.skill1169	0	0	0	0	9	-1
1169	11	0	64	600	1	4.00000000	1	f		icon.skill1169	0	0	0	0	9	-1
1169	12	0	65	600	1	4.00000000	1	f		icon.skill1169	0	0	0	0	9	-1
1169	13	0	67	600	1	4.00000000	1	f		icon.skill1169	0	0	0	0	9	-1
1169	14	0	69	600	1	4.00000000	1	f		icon.skill1169	0	0	0	0	9	-1
1170	1	1	39	400	1	6.00000000	1	i		icon.skill1170	1	0	0	0	9	11
1170	2	1	44	400	1	6.00000000	1	i		icon.skill1170	1	0	0	0	9	11
1170	3	1	48	400	1	6.00000000	1	i		icon.skill1170	1	0	0	0	9	11
1170	4	1	52	400	1	6.00000000	1	i		icon.skill1170	1	0	0	0	9	11
1170	5	1	54	400	1	6.00000000	1	i		icon.skill1170	1	0	0	0	9	11
1170	6	1	55	400	1	6.00000000	1	i		icon.skill1170	1	0	0	0	9	11
1170	7	1	58	400	1	6.00000000	1	i		icon.skill1170	1	0	0	0	9	11
1170	8	1	60	400	1	6.00000000	1	i		icon.skill1170	1	0	0	0	9	11
1170	9	1	62	400	1	6.00000000	1	i		icon.skill1170	1	0	0	0	9	11
1170	10	1	64	400	1	6.00000000	1	i		icon.skill1170	1	0	0	0	9	11
1170	11	1	65	400	1	6.00000000	1	i		icon.skill1170	1	0	0	0	9	11
1170	12	1	67	400	1	6.00000000	1	i		icon.skill1170	1	0	0	0	9	11
1170	13	1	69	400	1	6.00000000	1	i		icon.skill1170	1	0	0	0	9	11
1170	101	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	102	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	103	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	104	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	105	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	106	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	107	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	108	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	109	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	110	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	111	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	112	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	113	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	114	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	115	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	116	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	117	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	118	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	119	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	120	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	121	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	122	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	123	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	124	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	125	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	126	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	127	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	128	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	129	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	130	1	69	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	141	1	67	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	142	1	67	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	143	1	66	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	144	1	66	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	145	1	65	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	146	1	65	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	147	1	63	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	148	1	63	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	149	1	62	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	150	1	62	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	151	1	61	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	152	1	61	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	153	1	60	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	154	1	60	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	155	1	58	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	156	1	58	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	157	1	57	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	158	1	57	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	159	1	56	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	160	1	56	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	161	1	55	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	162	1	55	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	163	1	53	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	164	1	53	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	165	1	52	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	166	1	52	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	167	1	51	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	168	1	51	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	169	1	50	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
1170	170	1	50	400	1	6.00000000	1	i		icon.skill1170	1	1	13	0	9	11
