id	level	name	description	desc_add1	desc_add2
1008	124	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+24 Time\0	a,Increases the duration.\0
1008	125	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+25 Time\0	a,Increases the duration.\0
1008	126	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+26 Time\0	a,Increases the duration.\0
1008	127	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+27 Time\0	a,Increases the duration.\0
1008	128	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+28 Time\0	a,Increases the duration.\0
1008	129	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+29 Time\0	a,Increases the duration.\0
1008	130	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+30 Time\0	a,Increases the duration.\0
1008	141	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+1 Cost\0	a,Maximizes efficiency of skill. MP consumption decreases.\0
1008	142	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+2 Cost\0	a,MP consumption decreases.\0
1008	143	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+3 Cost\0	a,MP consumption decreases.\0
1008	144	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+4 Cost\0	a,MP consumption decreases.\0
1008	145	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+5 Cost\0	a,MP consumption decreases.\0
1008	146	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+6 Cost\0	a,MP consumption decreases.\0
1008	147	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+7 Cost\0	a,MP consumption decreases.\0
1008	148	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+8 Cost\0	a,MP consumption decreases.\0
1008	149	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+9 Cost\0	a,MP consumption decreases.\0
1008	150	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+10 Cost\0	a,MP consumption decreases.\0
1008	151	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+11 Cost\0	a,MP consumption decreases.\0
1008	152	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+12 Cost\0	a,MP consumption decreases.\0
1008	153	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+13 Cost\0	a,MP consumption decreases.\0
1008	154	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+14 Cost\0	a,MP consumption decreases.\0
1008	155	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+15 Cost\0	a,MP consumption decreases.\0
1008	156	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+16 Cost\0	a,MP consumption decreases.\0
1008	157	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+17 Cost\0	a,MP consumption decreases.\0
1008	158	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+18 Cost\0	a,MP consumption decreases.\0
1008	159	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+19 Cost\0	a,MP consumption decreases.\0
1008	160	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+20 Cost\0	a,MP consumption decreases.\0
1008	161	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+21 Cost\0	a,MP consumption decreases.\0
1008	162	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+22 Cost\0	a,MP consumption decreases.\0
1008	163	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+23 Cost\0	a,MP consumption decreases.\0
1008	164	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+24 Cost\0	a,MP consumption decreases.\0
1008	165	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+25 Cost\0	a,MP consumption decreases.\0
1008	166	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+26 Cost\0	a,MP consumption decreases.\0
1008	167	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+27 Cost\0	a,MP consumption decreases.\0
1008	168	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+28 Cost\0	a,MP consumption decreases.\0
1008	169	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+29 Cost\0	a,MP consumption decreases.\0
1008	170	a,Glory of Paagrio\0	u,Temporarily increases alliance members' M. Def. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+30 Cost\0	a,MP consumption decreases.\0
1018	1	a,Purify\0	a,Heals paralysis, cures poisoning and stops bleeding with the effect of 3 or less.\0	a,none\0	a,none\0
1018	2	a,Purify\0	a,Heals paralysis, cures poisoning and stops bleeding with the effect of 7 or less.\0	a,none\0	a,none\0
1018	3	a,Purify\0	a,Heals paralysis, cures poisoning and stops bleeding with the effect of 9 or less.\0	a,none\0	a,none\0
1020	1	a,Vitalize\0	a,Recovers HP, cures poison, and stops bleeding with Effect 3 or less. Power 440.\0	a,none\0	a,none\0
1020	2	a,Vitalize\0	a,Recovers HP, cures poison, and stops bleeding with Effect 3 or less. Power 454.\0	a,none\0	a,none\0
1020	3	a,Vitalize\0	a,Recovers HP, cures poison, and stops bleeding with Effect 3 or less. Power 467.\0	a,none\0	a,none\0
1020	4	a,Vitalize\0	a,Recovers HP, cures poison, and stops bleeding with Effect 3 or less. Power 494.\0	a,none\0	a,none\0
1020	5	a,Vitalize\0	a,Recovers HP, cures poison, and stops bleeding with Effect 3 or less. Power 508.\0	a,none\0	a,none\0
1020	6	a,Vitalize\0	a,Recovers HP, cures poison, and stops bleeding with Effect 7 or less. Power 521.\0	a,none\0	a,none\0
1020	7	a,Vitalize\0	a,Recovers HP, cures poison, and stops bleeding with Effect 7 or less. Power 548.\0	a,none\0	a,none\0
1020	8	a,Vitalize\0	a,Recovers HP, cures poison, and stops bleeding with Effect 7 or less. Power 562.\0	a,none\0	a,none\0
1020	9	a,Vitalize\0	a,Recovers HP, cures poison, and stops bleeding with Effect 7 or less. Power 575.\0	a,none\0	a,none\0
1020	10	a,Vitalize\0	a,Recovers HP, cures poison, and stops bleeding with Effect 7 or less. Power 588.\0	a,none\0	a,none\0
1020	11	a,Vitalize\0	a,Recovers HP, cures poison, and stops bleeding with Effect 7 or less. Power 602.\0	a,none\0	a,none\0
1020	12	a,Vitalize\0	a,Recovers HP, cures poison, and stops bleeding with Effect 7 or less. Power 615.\0	a,none\0	a,none\0
1020	13	a,Vitalize\0	a,Recovers HP, cures poison, and stops bleeding with Effect 7 or less. Power 627.\0	a,none\0	a,none\0
1020	14	a,Vitalize\0	a,Recovers HP, cures poison, and stops bleeding with Effect 7 or less. Power 640.\0	a,none\0	a,none\0
1020	15	a,Vitalize\0	a,Recovers HP, cures poison, and stops bleeding with Effect 7 or less. Power 653.\0	a,none\0	a,none\0
1020	16	a,Vitalize\0	a,Recovers HP, cures poison, and stops bleeding with Effect 7 or less. Power 665.\0	a,none\0	a,none\0
1020	17	a,Vitalize\0	a,Recovers HP, cures poison, and stops bleeding with Effect 7 or less. Power 677.\0	a,none\0	a,none\0
1020	18	a,Vitalize\0	a,Recovers HP, cures poison, and stops bleeding with Effect 7 or less. Power 689.\0	a,none\0	a,none\0
1020	19	a,Vitalize\0	a,Restores HP, cures poisoning and stops bleeding with Effect 9 or less. Power 700.\0	a,none\0	a,none\0
1020	20	a,Vitalize\0	a,Restores HP, cures poisoning and stops bleeding with Effect 9 or less. Power 711.\0	a,none\0	a,none\0
1020	21	a,Vitalize\0	a,Restores HP, cures poisoning and stops bleeding with Effect 9 or less. Power 722.\0	a,none\0	a,none\0
1020	22	a,Vitalize\0	a,Restores HP, cures poisoning and stops bleeding with Effect 9 or less. Power 733.\0	a,none\0	a,none\0
1020	23	a,Vitalize\0	a,Restores HP, cures poisoning and stops bleeding with Effect 9 or less. Power 743.\0	a,none\0	a,none\0
1020	24	a,Vitalize\0	a,Restores HP, cures poisoning and stops bleeding with Effect 9 or less. Power 753.\0	a,none\0	a,none\0
1020	25	a,Vitalize\0	a,Restores HP, cures poisoning and stops bleeding with Effect 9 or less. Power 763.\0	a,none\0	a,none\0
1020	26	a,Vitalize\0	a,Restores HP, cures poisoning and stops bleeding with Effect 9 or less. Power 772.\0	a,none\0	a,none\0
1020	27	a,Vitalize\0	a,Restores HP, cures poisoning and stops bleeding with Effect 9 or less. Power 780.\0	a,none\0	a,none\0
1020	101	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+1 Power\0	a,Maximizes power of skill. Power Increases.\0
1020	102	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+2 Power\0	a,The power is increased.\0
1020	103	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+3 Power\0	a,The power is increased.\0
1020	104	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+4 Power\0	a,The power is increased.\0
1020	105	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+5 Power\0	a,The power is increased.\0
1020	106	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+6 Power\0	a,The power is increased.\0
1020	107	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+7 Power\0	a,The power is increased.\0
1020	108	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+8 Power\0	a,The power is increased.\0
1020	109	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+9 Power\0	a,The power is increased.\0
1020	110	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+10 Power\0	a,The power is increased.\0
1020	111	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+11 Power\0	a,The power is increased.\0
1020	112	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+12 Power\0	a,The power is increased.\0
1020	113	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+13 Power\0	a,The power is increased.\0
1020	114	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+14 Power\0	a,The power is increased.\0
1020	115	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+15 Power\0	a,The power is increased.\0
1020	116	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+16 Power\0	a,The power is increased.\0
1020	117	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+17 Power\0	a,The power is increased.\0
1020	118	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+18 Power\0	a,The power is increased.\0
1020	119	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+19 Power\0	a,The power is increased.\0
1020	120	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+20 Power\0	a,The power is increased.\0
1020	121	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+21 Power\0	a,The power is increased.\0
1020	122	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+22 Power\0	a,The power is increased.\0
1020	123	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+23 Power\0	a,The power is increased.\0
1020	124	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+24 Power\0	a,The power is increased.\0
1020	125	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+25 Power\0	a,The power is increased.\0
1020	126	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+26 Power\0	a,The power is increased.\0
1020	127	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+27 Power\0	a,The power is increased.\0
1020	128	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+28 Power\0	a,The power is increased.\0
1020	129	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+29 Power\0	a,The power is increased.\0
1020	130	a,Vitalize\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+30 Power\0	a,The power is increased.\0
1020	141	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+1 Cost\0	a,Maximizes the skill's efficiency. Decreases MP consumption.\0
1020	142	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+2 Cost\0	a,MP consumption decreases.\0
1020	143	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+3 Cost\0	a,MP consumption decreases.\0
1020	144	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+4 Cost\0	a,MP consumption decreases.\0
1020	145	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+5 Cost\0	a,MP consumption decreases.\0
1020	146	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+6 Cost\0	a,MP consumption decreases.\0
1020	147	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+7 Cost\0	a,MP consumption decreases.\0
1020	148	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+8 Cost\0	a,MP consumption decreases.\0
1020	149	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+9 Cost\0	a,MP consumption decreases.\0
1020	150	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+10 Cost\0	a,MP consumption decreases.\0
1020	151	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+11 Cost\0	a,MP consumption decreases.\0
1020	152	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+12 Cost\0	a,MP consumption decreases.\0
1020	153	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+13 Cost\0	a,MP consumption decreases.\0
1020	154	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+14 Cost\0	a,MP consumption decreases.\0
1020	155	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+15 Cost\0	a,MP consumption decreases.\0
1020	156	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+16 Cost\0	a,MP consumption decreases.\0
1020	157	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+17 Cost\0	a,MP consumption decreases.\0
1020	158	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+18 Cost\0	a,MP consumption decreases.\0
1020	159	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+19 Cost\0	a,MP consumption decreases.\0
1020	160	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+20 Cost\0	a,MP consumption decreases.\0
1020	161	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+21 Cost\0	a,MP consumption decreases.\0
1020	162	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+22 Cost\0	a,MP consumption decreases.\0
1020	163	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+23 Cost\0	a,MP consumption decreases.\0
1020	164	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+24 Cost\0	a,MP consumption decreases.\0
1020	165	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+25 Cost\0	a,MP consumption decreases.\0
1020	166	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+26 Cost\0	a,MP consumption decreases.\0
1020	167	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+27 Cost\0	a,MP consumption decreases.\0
1020	168	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+28 Cost\0	a,MP consumption decreases.\0
1020	169	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+29 Cost\0	a,MP consumption decreases.\0
1020	170	a,Vitalize\0	a,Regenerates HP, cures poisoning, and stops bleeding with Effect 9 or less.  Enchant Cost: MP consumption is decreased. Power 780.\0	a,+30 Cost\0	a,MP consumption decreases.\0
1028	1	a,Might of Heaven\0	a,Inflicts damage to undead monsters. Power 39.\0	a,none\0	a,none\0
1028	2	a,Might of Heaven\0	a,Inflicts damage to undead monsters. Power 42.\0	a,none\0	a,none\0
1028	3	a,Might of Heaven\0	a,Inflicts damage to undead monsters. Power 44.\0	a,none\0	a,none\0
1028	4	a,Might of Heaven\0	a,Inflicts damage to undead monsters. Power 47.\0	a,none\0	a,none\0
1028	5	a,Might of Heaven\0	a,Inflicts damage to undead monsters. Power 49.\0	a,none\0	a,none\0
1028	6	a,Might of Heaven\0	a,Inflicts damage to undead monsters. Power 52.\0	a,none\0	a,none\0
1028	7	a,Might of Heaven\0	a,Inflicts damage to undead monsters. Power 55.\0	a,none\0	a,none\0
1028	8	a,Might of Heaven\0	a,Inflicts damage to undead monsters. Power 57.\0	a,none\0	a,none\0
1028	9	a,Might of Heaven\0	a,Inflicts damage to undead monsters. Power 60.\0	a,none\0	a,none\0
1028	10	a,Might of Heaven\0	a,Inflicts damage to undead monsters. Power 63.\0	a,none\0	a,none\0
1028	11	a,Might of Heaven\0	a,Inflicts damage to an undead monster. Power 66.\0	a,none\0	a,none\0
1028	12	a,Might of Heaven\0	a,Inflicts damage to an undead monster. Power 68.\0	a,none\0	a,none\0
1028	13	a,Might of Heaven\0	a,Inflicts damage to an undead monster. Power 71.\0	a,none\0	a,none\0
1028	14	a,Might of Heaven\0	a,Inflicts damage to an undead monster. Power 74.\0	a,none\0	a,none\0
1028	15	a,Might of Heaven\0	a,Inflicts damage to an undead monster. Power 77.\0	a,none\0	a,none\0
1028	16	a,Might of Heaven\0	a,Inflicts damage to an undead monster. Power 79.\0	a,none\0	a,none\0
1028	17	a,Might of Heaven\0	a,Inflicts damage to an undead monster. Power 82.\0	a,none\0	a,none\0
1028	18	a,Might of Heaven\0	a,Inflicts damage to an undead monster. Power 84.\0	a,none\0	a,none\0
1028	19	a,Might of Heaven\0	a,Inflicts damage to an undead monster. Power 87.\0	a,none\0	a,none\0
1028	101	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+1 Power\0	a,Maximizes power of skill. Power Increases.\0
1028	102	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+2 Power\0	a,The power is increased.\0
1028	103	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+3 Power\0	a,The power is increased.\0
1028	104	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+4 Power\0	a,The power is increased.\0
1028	105	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+5 Power\0	a,The power is increased.\0
1028	106	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+6 Power\0	a,The power is increased.\0
1028	107	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+7 Power\0	a,The power is increased.\0
1028	108	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+8 Power\0	a,The power is increased.\0
1028	109	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+9 Power\0	a,The power is increased.\0
1028	110	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+10 Power\0	a,The power is increased.\0
1028	111	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+11 Power\0	a,The power is increased.\0
1028	112	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+12 Power\0	a,The power is increased.\0
1028	113	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+13 Power\0	a,The power is increased.\0
1028	114	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+14 Power\0	a,The power is increased.\0
1028	115	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+15 Power\0	a,The power is increased.\0
1028	116	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+16 Power\0	a,The power is increased.\0
1028	117	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+17 Power\0	a,The power is increased.\0
1028	118	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+18 Power\0	a,The power is increased.\0
1028	119	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+19 Power\0	a,The power is increased.\0
1028	120	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+20 Power\0	a,The power is increased.\0
1028	121	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+21 Power\0	a,The power is increased.\0
1028	122	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+22 Power\0	a,The power is increased.\0
1028	123	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+23 Power\0	a,The power is increased.\0
1028	124	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+24 Power\0	a,The power is increased.\0
1028	125	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+25 Power\0	a,The power is increased.\0
1028	126	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+26 Power\0	a,The power is increased.\0
1028	127	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+27 Power\0	a,The power is increased.\0
1028	128	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+28 Power\0	a,The power is increased.\0
