id	name	add_name	description	popup
5527	Sealed Helm of Nightmare Design		a,An essential ingredient needed by a Dwarf to make a sealed helm of nightmare. It can be sold at a regular store.\0	-1
5528	Sealed Majestic Circlet Design		a,An essential ingredient needed by a Dwarf to make a sealed majestic circlet. It can be sold at a regular store.\0	-1
5529	Dragon Slayer Edge		a,An essential ingredient needed by a Dwarf to make a dragon slayer. It can be sold at a regular store.\0	-1
5530	Berserker Blade Edge		a,An essential ingredient needed by a Dwarf to make a berserker blade. It can be sold at a regular store.\0	-1
5531	Heavy Sword Edge		a,An essential ingredient needed by a Dwarf to make a heavy sword. It can be sold at a regular store.\0	-1
5532	Meteor Shower Head		a,An essential ingredient needed by a Dwarf to make a meteor shower. It can be sold at a regular store.\0	-1
5533	Elysian Head		a,An essential ingredient needed by a Dwarf to make an Elysian. It can be sold at a regular store.\0	-1
5534	Soul Bow Stave		a,An essential ingredient needed by a Dwarf to make a soul bow. It can be sold at a regular store.\0	-1
5535	Carnage Bow Stave		a,An essential ingredient needed by a Dwarf to make a carnage bow. It can be sold at a regular store.\0	-1
5536	Bloody Orchid Head		a,An essential ingredient needed by a Dwarf to make a bloody orchid. It can be sold at a regular store.\0	-1
5537	Soul Separator Head		a,An essential ingredient needed by a Dwarf to make a soul separator. It can be sold at a regular store.\0	-1
5538	Dragon Grinder Edge		a,An essential ingredient needed by a Dwarf to make a dragon grinder. It can be sold at a regular store.\0	-1
5539	Blood Tornado Edge		a,An essential ingredient needed by a Dwarf to make a blood tornado. It can be sold at a regular store.\0	-1
5540	Orcish Halberd Edge		a,An essential ingredient needed by a Dwarf to make an orcish halberd. It can be sold at a regular store.\0	-1
5541	Tallum Glaive Edge		a,An essential ingredient needed by a Dwarf to make a tallum glaive. It can be sold at a regular store.\0	-1
5542	Halberd Edge		a,An essential ingredient needed by a Dwarf to make a halberd. It can be sold at a regular store.\0	-1
5543	Dasparion's Staff Edge		a,An essential ingredient needed by a Dwarf to make a Dasparion's staff. It can be sold at a regular store.\0	-1
5544	Branch of The Mother Tree Head		a,An essential ingredient needed by a Dwarf to make a branch of the Mother Tree. It can be sold at a regular store.\0	-1
5545	Dark Legion's Edge Blade		a,An essential ingredient needed by a Dwarf to make a dark legion's edge. It can be sold at a regular store.\0	-1
5546	Sword of Miracles Edge		a,An essential ingredient needed by a Dwarf to make a sword of miracles. It can be sold at a regular store.\0	-1
5547	Elemental Sword Edge		a,An essential ingredient needed by a Dwarf to make an elemental sword. It can be sold at a regular store.\0	-1
5548	Tallum Blade Edge		a,An essential ingredient needed by a Dwarf to make a tallum blade. It can be sold at a regular store.\0	-1
5549	Metallic Thread		a,Material used by a Dwarf to make an item. It can be sold at a regular store.\0	-1
5550	Durable Metal Plate		a,Material used by a Dwarf to make an item. It can be sold at a regular store.\0	-1
5551	Leolin's Mold		a,Material used by a Dwarf to make an item. It can be sold at a regular store.\0	-1
5552	Warsmith's Mold		a,Material used by a Dwarf to make an item. It can be sold at a regular store.\0	-1
5553	Arcsmith's Anvil		a,Material used by a Dwarf to make an item. It can be sold at a regular store.\0	-1
5554	Warsmith's Holder		a,Material used by a Dwarf to make an item. It can be sold at a regular store.\0	-1
5555	Token of Love		a,A commemorative item for Christmas, 2004.\0	-1
5556	Star Ornament		a,An ingredient of a Christmas Tree. Take it to a Santa trainee, along with the other necessary ingredients, and he will create a Christmas Tree for you.\0	-1
5557	Bead Ornament		a,An ingredient of a Christmas Tree. Take it to a Santa trainee, along with the other necessary ingredients, and he will create a Christmas Tree for you.\0	-1
5558	Fir Tree Branch		a,An ingredient of a Christmas Tree. Take it to a Santa trainee, along with the other necessary ingredients, and he will create a Christmas Tree for you.\0	-1
5559	Flower Pot		a,An ingredient of a Christmas Tree. Take it to a Santa trainee, along with the other necessary ingredients, and he will create a Christmas Tree for you.\0	-1
5560	Christmas Tree		a,Summons a Christmas Tree.\0	-1
5561	Special Christmas Tree		a,Summons a Special Christmas Tree.\0	-1
5562	Echo Crystal - 1st Carol		a,An echo crystal that plays the 1st carol. It disappears after one use.\0	-1
5563	Echo Crystal - 2nd Carol		a,An echo crystal that plays the 2nd carol. It disappears after one use.\0	-1
5564	Echo Crystal - 3rd Carol		a,An echo crystal that plays the 3rd carol. It disappears after one use.\0	-1
5565	Echo Crystal - 4th Carol		a,An echo crystal that plays the 4th carol. It disappears after one use.\0	-1
5566	Echo Crystal - 5th Carol		a,An echo crystal that plays the 5th carol. It disappears after one use.\0	-1
5567	Letter of Greetings		a,Sla's letter to her disciples. Deliver it to Nyakuri in Dwarven Village.\0	-1
5568	Letter of Greetings		a,Sla's letter to her disciples. Deliver it to Ramus on Talking Island.\0	-1
5569	Water Rune		a,A fragment of seal stone collected by the Lords of Dawn.\0	-1
5570	Water Mantra		a,A fragment of seal stone collected by the Revolutionaries of Dusk.\0	-1
5571	Wind Rune		a,A fragment of seal stone collected by the Lords of Dawn.\0	-1
5572	Wind Mantra		a,A fragment of seal stone collected by the Revolutionaries of Dusk.\0	-1
5573	Fire Rune		a,A fragment of seal stone collected by the Lords of Dawn.\0	-1
5574	Fire Mantra		a,A fragment of seal stone collected by the Revolutionaries of Dusk.\0	-1
5575	Ancient Adena		a,Money that is circulated only within the Lords of Dawn and Revolutionaries of Dusk. It is also used when trading with the Blacksmith of Mammon.\0	-1
5577	Red Soul Crystal - Stage 11		a,A red crystal that absorbs souls, stage 11. Once saturated, it bestows special abilities to a weapon. Consumes 26 MP. Once a soul stone reaches this stage, it can absorb souls independently. No targeting is necessary.\0	-1
5578	Green Soul Crystal - Stage 11		a,A green crystal that absorbs souls, stage 11. Once saturated, it bestows special abilities to a weapon. Consumes 26 MP. Once a soul stone reaches this stage, it can absorb souls independently. No targeting is necessary.\0	-1
5579	Blue Soul Crystal - Stage 11		a,A blue crystal that absorbs souls, stage 11. Once saturated, it bestows special abilities to a weapon. Consumes 26 MP. Once a soul stone reaches this stage, it can absorb souls independently. No targeting is necessary.\0	-1
5580	Red Soul Crystal - Stage 12		a,A red crystal that absorbs souls, stage 12. Once saturated, it bestows special abilities to a weapon. Consumes 26 MP. Once a soul stone reaches this stage, it can absorb souls independently. No targeting is necessary.\0	-1
5581	Green Soul Crystal - Stage 12		a,A green crystal that absorbs souls, stage 12. Once saturated, it bestows special abilities to a weapon. Consumes 26 MP. Once a soul stone reaches this stage, it can absorb souls independently. No targeting is necessary.\0	-1
5582	Blue Soul Crystal - Stage 12		a,A blue crystal that absorbs souls, stage 12. Once saturated, it bestows special abilities to a weapon. Consumes 26 MP. Once a soul stone reaches this stage, it can absorb souls independently. No targeting is necessary.\0	-1
5583	Echo Crystal - 6th Carol		a,An echo crystal that plays the 6th carol. It disappears after one use.\0	-1
5584	Echo Crystal - 7th Carol		a,An echo crystal that plays the 7th carol. It disappears after one use.\0	-1
5585	Echo Crystal - 8th Carol		a,An echo crystal that plays the 8th carol. It disappears after one use.\0	-1
5586	Echo Crystal - 9th Carol		a,An echo crystal that plays the 9th carol. It disappears after one use.\0	-1
5587	Echo Crystal - 10th Carol		a,An echo crystal that plays the 10th carol. It disappears after one use.\0	-1
5588	Tutorial Guide		a,A document containing instructions for the Tutorial Quest.\0	-1
5589	Energy Stone		a,Recharges the energy of a Gladiator or a Tyrant 1 stage at a time. Can be recharged up to 2 stages.\0	-1
5591	CP Potion		a,Restores CP by 50.\0	-1
5592	Greater CP Potion		a,Restores CP by 200.\0	-1
5593	SP Scroll: Low Grade		a,Recharges SP by 500.\0	-1
5594	SP Scroll: Medium Grade		a,Recharges SP by 5000.\0	-1
5595	SP Scroll: High Grade		a,Recharges SP by 100000.\0	-1
5650	Alternative Dark Coda Seed		a,If you plant this seed onto a monster in the Gludio area, it will bear the fruit of the Alternative Dark Coda. To guarantee success, it must be planted by a character whose level is between 5 and 15, onto a monster within the same range of levels.\0	-1
5651	Alternative Red Coda Seed		a,If you plant this seed onto a monster in the Gludio area, it will bear the fruit of the Alternative Red Coda. To guarantee success, it must be planted by a character whose level is between 8 and 18, onto a monster within the same range of levels.\0	-1
5652	Alternative Chilly Coda Seed		a,If you plant this seed onto a monster in the Gludio area, it will bear the fruit of the Alternative Red Coda. To guarantee success, it must be planted by a character whose level is between 8 and 18, onto a monster within the same range of levels.\0	-1
5653	Alternative Blue Coda Seed		a,If you plant this seed onto a monster in the Gludio area, it will bear the fruit of the Alternative Blue Coda. To guarantee success, it must be planted by a character whose level is between 14 and 24, onto a monster within the same range of levels.\0	-1
5654	Alternative Golden Coda Seed		a,If you plant this seed onto a monster in the Gludio area, it will bear the fruit of the Alternative Golden Coda. To guarantee success, it must be planted by a character whose level is between 17 and 27, onto a monster within the same range of levels.\0	-1
5655	Alternative Lute Coda Seed		a,If you plant this seed onto a monster in the Gludio area, it will bear the fruit of the Alternative Lute Coda. To guarantee success, it must be planted by a character whose level is between 20 and 30, onto a monster within the same range of levels.\0	-1
5656	Alternative Desert Coda Seed		a,If you plant this seed onto a monster in the Gludio area, it will bear the fruit of the Alternative Desert Coda. To guarantee success, it must be planted by a character whose level is between 23 and 33, onto a monster within the same range of levels.\0	-1
5657	Alternative Blue Cobol Seed		a,If you plant this seed onto a monster in the Gludio area, it will bear the fruit of the Alternative Blue Cobol. To guarantee success, it must be planted by a character whose level is between 32 and 42, onto a monster within the same range of levels.\0	-1
5658	Alternative Blue Coda Seed		a,If you plant this seed onto a monster in the Dion area, it will bear the fruit of the Alternative Blue Coda, To guarantee success, it must be planted by a character whose level is between 14 and 24, onto a monster within the same range of levels.\0	-1
5659	Alternative Golden Coda Seed		a,If you plant this seed onto a monster in the Dion area, it will bear the fruit of the Alternative Golden Coda. To guarantee success, it must be planted by a character whose level is between 17 and 27, onto a monster within the same range of levels.\0	-1
5660	Alternative Lute Coda Seed		a,If you plant this seed onto a monster in the Dion area, it will bear the fruit of the Alternative Lute Coda. To guarantee success, it must be planted by a character whose level is between 20 and 30, onto a monster within the same range of levels.\0	-1
5661	Alternative Desert Coda Seed		a,If you plant this seed onto a monster in the Dion area, it will bear the fruit of the Alternative Desert Coda. To guarantee success, it must be planted by a character whose level is between 23 and 33, onto a monster within the same range of levels.\0	-1
5662	Alternative Red Cobol Seed		a,If you plant this seed onto a monster in the Dion area, it will bear the fruit of the Alternative Red Cobol. To guarantee success, it must be planted by a character whose level is between 26 and 36, onto a monster within the same range of levels.\0	-1
5663	Alternative Chilly Cobol Seed		a,If you plant this seed onto a monster in the Dion area, it will bear the fruit of the Alternative Chilly Cobol. To guarantee success, it must be planted by a character whose level is between 29 and 39, onto a monster within the same range of levels.\0	-1
5664	Alternative Thorn Cobol Seed		a,If you plant this seed onto a monster in the Dion area, it will bear the fruit of the Alternative Thorn Cobol. To guarantee success, it must be planted by a character whose level is between 35 and 45, onto a monster within the same range of levels.\0	-1
5665	Alternative Golden Cobol Seed		a,If you plant this seed onto a monster in the Dion area, it will bear the fruit of the Alternative Golden Cobol. To guarantee success, it must be planted by a character whose level is between 38 and 48, onto a monster within the same range of levels.\0	-1
5666	Alternative Great Cobol Seed		a,If you plant this seed onto a monster in the Dion area, it will bear the fruit of the Alternative Great Cobol. To guarantee success, it must be planted by a character whose level is between 41 and 51, onto a monster within the same range of levels.\0	-1
5667	Alternative Red Cobol Seed		a,If you plant this seed onto a monster in the Giran area, it will bear the fruit of the Alternative Red Cobol. To guarantee success, it must be planted by a character whose level is between 26 and 36, onto a monster within the same range of levels.\0	-1
5668	Alternative Chilly Cobol Seed		a,If you plant this seed onto a monster in the Giran area, it will bear the fruit of the Alternative Chilly Cobol. To guarantee success, it must be planted by a character whose level is between 29 and 39, onto a monster within the same range of levels.\0	-1
5669	Alternative Blue Cobol Seed		a,If you plant this seed onto a monster in the Giran area, it will bear the fruit of the Alternative Blue Cobol. To guarantee success, it must be planted by a character whose level is between 32 and 42, onto a monster within the same range of levels.\0	-1
5670	Alternative Thorn Cobol Seed		a,If you plant this seed onto a monster in the Giran area, it will bear the fruit of the Alternative Thorn Cobol. To guarantee success, it must be planted by a character whose level is between 35 and 45, onto a monster within the same range of levels.\0	-1
5671	Alternative Golden Cobol Seed		a,If you plant this seed onto a monster in the Giran area, it will bear the fruit of the Alternative Golden Cobol. To guarantee success, it must be planted by a character whose level is between 38 and 48, onto a monster within the same range of levels.\0	-1
5672	Alternative Great Cobol Seed		a,If you plant this seed onto a monster in the Giran area, it will bear the fruit of the Alternative Great Cobol. To guarantee success, it must be planted by a character whose level is between 41 and 51, onto a monster within the same range of levels.\0	-1
5673	Alternative Red Codran Seed		a,If you plant this seed onto a monster in the Giran area, it will bear the fruit of the Alternative Red Codran. To guarantee success, it must be planted by a character whose level is between 44 and 55, onto a monster within the same range of levels.\0	-1
5674	Alternative Twin Codran Seed		a,If you plant this seed onto a monster in the Giran area, it will bear the fruit of the Alternative Twin Codran. To guarantee success, it must be planted by a character whose level is between 53 and 63, onto a monster within the same range of levels.\0	-1
5675	Alternative Desert Codran Seed		a,If you plant this seed onto a monster in the Giran area, it will bear the fruit of the Alternative Desert Codran. To guarantee success, it must be planted by a character whose level is between 59 and 69, onto a monster within the same range of levels.\0	-1
5676	Alternative Dark Coda Seed		a,If you plant this seed onto a monster in the Oren area, it will bear the fruit of the Alternative Dark Coda. To guarantee success, it must be planted by a character whose level is between 5 and 15, onto a monster within the same range of levels.\0	-1
5677	Alternative Red Coda Seed		a,If you plant this seed onto a monster in the Oren area, it will bear the fruit of the Alternative Red Coda. To guarantee success, it must be planted by a character whose level is between 8 and 18, onto a monster within the same range of levels.\0	-1
5678	Alternative Blue Coda Seed		a,If you plant this seed onto a monster in the Oren area, it will bear the fruit of the Alternative Blue Coda. To guarantee success, it must be planted by a character whose level is between 14 and 24, onto a monster within the same range of levels.\0	-1
5679	Alternative Red Cobol Seed		a,If you plant this seed onto a monster in the Oren area, it will bear the fruit of the Alternative Red Cobol. To guarantee success, it must be planted by a character whose level is between 26 and 36, onto a monster within the same range of levels.\0	-1
5680	Alternative Chilly Cobol Seed		a,If you plant this seed onto a monster in the Oren area, it will bear the fruit of the Alternative Chilly Cobol. To guarantee success, it must be planted by a character whose level is between 29 and 39, onto a monster within the same range of levels.\0	-1
5681	Alternative Blue Cobol Seed		a,If you plant this seed onto a monster in the Oren area, it will bear the fruit of the Alternative Blue Cobol. To guarantee success, it must be planted by a character whose level is between 32 and 42, onto a monster within the same range of levels.\0	-1
5682	Alternative Thorn Cobol Seed		a,If you plant this seed onto a monster in the Oren area, it will bear the fruit of the Alternative Thorn Cobol. To guarantee success, it must be planted by a character whose level is between 35 and 45, onto a monster within the same range of levels.\0	-1
5683	Alternative Sea Codran Seed		a,If you plant this seed onto a monster in the Oren area, it will bear the fruit of the Alternative Sea Codran. To guarantee success, it must be planted by a character whose level is between 45 and 55, onto a monster within the same range of levels.\0	-1
5684	Alternative Chilly Codran Seed		a,If you plant this seed onto a monster in the Oren area, it will bear the fruit of the Alternative Chilly Codran. To guarantee success, it must be planted by a character whose level is between 47 and 57, onto a monster within the same range of levels.\0	-1
5685	Alternative Blue Codran Seed		a,If you plant this seed onto a monster in the Oren area, it will bear the fruit of the Alternative Blue Codran. To guarantee success, it must be planted by a character whose level is between 50 and 60, onto a monster within the same range of levels.\0	-1
5686	Alternative Twin Codran Seed		a,If you plant this seed onto a monster in the Oren area, it will bear the fruit of the Alternative Twin Codran. To guarantee success, it must be planted by a character whose level is between 53 and 63, onto a monster within the same range of levels.\0	-1
5687	Alternative Thorn Cobol Seed		a,If you plant this seed onto a monster in the Aden area, it will bear the fruit of the Alternative Thorn Cobol. To guarantee success, it must be planted by a character whose level is between 35 and 45, onto a monster within the same range of levels.\0	-1
5688	Alternative Golden Cobol Seed		a,If you plant this seed onto a monster in the Aden area, it will bear the fruit of the Alternative Golden Cobol. To guarantee success, it must be planted by a character whose level is between 38 and 48, onto a monster within the same range of levels.\0	-1
5689	Alternative Great Cobol Seed		a,If you plant this seed onto a monster in the Aden area, it will bear the fruit of the Alternative Great Cobol. To guarantee success, it must be planted by a character whose level is between 41 and 51, onto a monster within the same range of levels.\0	-1
5690	Alternative Red Codran Seed		a,If you plant this seed onto a monster in the Aden area, it will bear the fruit of the Alternative Red Codran. To guarantee success, it must be planted by a character whose level is between 44 and 54, onto a monster within the same range of levels.\0	-1
5691	Alternative Chilly Codran Seed		a,If you plant this seed onto a monster in the Aden area, it will bear the fruit of the Alternative Chilly Codran. To guarantee success, it must be planted by a character whose level is between 47 and 57, onto a monster within the same range of levels.\0	-1
5692	Alternative Blue Codran Seed		a,If you plant this seed onto a monster in the Aden area, it will bear the fruit of the Alternative Blue Codran. To guarantee success, it must be planted by a character whose level is between 50 and 60, onto a monster within the same range of levels.\0	-1
5693	Alternative Twin Codran Seed		a,If you plant this seed onto a monster in the Aden area, it will bear the fruit of the Alternative Twin Codran. To guarantee success, it must be planted by a character whose level is between 53 and 63, onto a monster within the same range of levels.\0	-1
5694	Alternative Great Codran Seed		a,If you plant this seed onto a monster in the Aden area, it will bear the fruit of the Alternative Great Codran. To guarantee success, it must be planted by a character whose level is between 56 and 66, onto a monster within the same range of levels.\0	-1
5695	Alternative Desert Codran Seed		a,If you plant this seed onto a monster in the Aden area, it will bear the fruit of the Alternative Desert Codran. To guarantee success, it must be planted by a character whose level is between 59 and 69, onto a monster within the same range of levels.\0	-1
5696	Alternative Chilly Cobol Seed		a,If you plant this seed onto a monster in the Innadril area, it will bear the fruit of the Alternative Chilly Cobol. To guarantee success, it must be planted by a character whose level is between 29 and 39, onto a monster within the same range of levels.\0	-1
5697	Alternative Blue Cobol Seed		a,If you plant this seed onto a monster in the Innadril area, it will bear the fruit of the Alternative Blue Cobol. To guarantee success, it must be planted by a character whose level is between 32 and 42, onto a monster within the same range of levels.\0	-1
5698	Alternative Thorn Cobol Seed		a,If you plant this seed onto a monster in the Innadril area, it will bear the fruit of the Alternative Thorn Cobol. To guarantee success, it must be planted by a character whose level is between 35 and 45, onto a monster within the same range of levels.\0	-1
5699	Alternative Golden Cobol Seed		a,If you plant this seed onto a monster in the Innadril area, it will bear the fruit of the Alternative Golden Cobol. To guarantee success, it must be planted by a character whose level is between 38 and 48, onto a monster within the same range of levels.\0	-1
5700	Alternative Great Cobol Seed		a,If you plant this seed onto a monster in the Innadril area, it will bear the fruit of the Alternative Great Cobol. To guarantee success, it must be planted by a character whose level is between 41 and 51, onto a monster within the same range of levels.\0	-1
5701	Alternative Red Codran Seed		a,If you plant this seed onto a monster in the Innadril area, it will bear the fruit of the Alternative Red Codran. To guarantee success, it must be planted by a character whose level is between 44 and 54, onto a monster within the same range of levels.\0	-1
5702	Alternative Sea Codran Seed		a,If you plant this seed onto a monster in the Innadril area, it will bear the fruit of the Alternative Sea Codran. To guarantee success, it must be planted by a character whose level is between 45 and 55, onto a monster within the same range of levels.\0	-1
5703	Charm of Luck		a,Bestows blessing to its owner so that when the owner dies during a boss/raid war, his/her item will not get dropped. This item can only  be used by a character whose level is 19 or below.\0	-1
5707	Record of Seven Signs		a,An item used for studying the current situation of the Seven Signs system.\0	-1
5708	Lord of the Manor's Certificate of Approval		a,When one possesses this item, although one does not belong to a castle owning clan, one can join the Lords of Dawn.\0	-1
5741	Recipe: Sealed Zubei's Gauntlets (100%)		a,For Dwarves only. The recipe for the sealed Zubei's gauntlet. Requires Create Item Skill Level 6. The success rate is 100%.\0	-1
5742	Recipe: Zubei's Gauntlets (60%)		a,For Dwarves only. The recipe for the sealed Zubei's gauntlet. Requires Create Item Skill Level 6. The success rate is 60%.\0	-1
5743	Recipe: Sealed Avadon Gloves (100%)		a,For Dwarves only. The recipe for the sealed avadon gloves. Requires Create Item Skill Level 6. The success rate is 100%.\0	-1
5744	Recipe: Sealed Avadon Gloves (60%)		a,For Dwarves only. The recipe for the sealed avadon gloves. Requires Create Item Skill Level 6. The success rate is 60%.\0	-1
5745	Recipe: Sealed Blue Wolf Gloves (100%)		a,For Dwarves only. The recipe for the sealed blue wolf's gloves. Requires Create Item Skill Level 7. The success rate is 100%.\0	-1
5746	Recipe: Sealed Blue Wolf Gloves (60%)		a,For Dwarves only. The recipe for the sealed blue wolf's gloves. Requires Create Item Skill Level 7. The success rate is 60%.\0	-1
5747	Recipe: Sealed Doom Gloves (100%)		a,For Dwarves only. The recipe for the sealed doom gloves. Requires Create Item Skill Level 7. The success rate is 100%.\0	-1
5748	Recipe: Sealed Doom Gloves (60%)		a,For Dwarves only. The recipe for the sealed doom gloves. Requires Create Item Skill Level 7. The success rate is 60%.\0	-1
5749	Recipe: Sealed Zubei's Boots (100%)		a,For Dwarves only. The recipe for the sealed Zubei's boots. Requires Create Item Skill Level 6. The success rate is 100%.\0	-1
5750	Recipe: Sealed Zubei's Boots (60%)		a,For Dwarves only. The recipe for the sealed Zubei's boots. Requires Create Item Skill Level 6. The success rate is 60%.\0	-1
5751	Recipe: Sealed Avadon Boots (100%)		a,For Dwarves only. The recipe for the sealed avadon boots. Requires Create Item Skill Level 6. The success rate is 100%.\0	-1
5752	Recipe: Sealed Avadon Boots (60%)		a,For Dwarves only. The recipe for the sealed avadon boots. Requires Create Item Skill Level 6. The success rate is 60%.\0	-1
5753	Recipe: Sealed Blue Wolf Boots (100%)		a,For Dwarves only. The recipe for the sealed blue wolf's boots. Requires Create Item Skill Level 7. The success rate is 100%.\0	-1
5754	Recipe: Sealed Blue Wolf Boots (60%)		a,For Dwarves only. The recipe for the sealed blue wolf's boots. Requires Create Item Skill Level 7. The success rate is 60%.\0	-1
5755	Recipe: Sealed Boots of Doom (100%)		a,For Dwarves only. The recipe for the sealed doom boots. Requires Create Item Skill Level 7. The success rate is 100%.\0	-1
5756	Recipe: Sealed Boots of Doom (60%)		a,For Dwarves only. The recipe for the sealed doom boots. Requires Create Item Skill Level 7. The success rate is 60%.\0	-1
5757	Sealed Zubei's Gauntlet Part		a,An essential ingredient needed by a Dwarf to make a pair of sealed Zubei's gauntlets. It can also be sold to a regular store.\0	-1
5758	Sealed Avadon Gloves Part		a,An essential ingredient needed by a Dwarf to make a pair of sealed Avadon gloves. It can also be sold to a regular store.\0	-1
5759	Sealed Blue Wolf Gloves Fabric		a,An essential ingredient needed by a Dwarf to make a pair of sealed blue wolf gloves. It can also be sold to a regular store.\0	-1
5760	Sealed Doom Gloves Part		a,An essential ingredient needed by a Dwarf to make a pair of sealed doom gloves. It can also be sold to a regular store.\0	-1
5761	Sealed Zubei's Boots Design		a,An essential ingredient needed by a Dwarf to make a pair of sealed Zubei's boots. It can also be sold to a regular store.\0	-1
5762	Sealed Avadon Boots Design		a,An essential ingredient needed by a Dwarf to make a pair of sealed Avadon boots. It can also be sold to a regular store.\0	-1
5763	Sealed Blue Wolf Boots Design		a,An essential ingredient needed by a Dwarf to make a pair of sealed blue wolf boots. It can also be sold to a regular store.\0	-1
5764	Sealed Doom Boots Part		a,An essential ingredient needed by a Dwarf to make a pair of sealed boots of doom. It can also be sold to a regular store.\0	-1
5789	Soulshot: No Grade For Novices		a,A Soulshot: No Grade which is used by novices.\0	-1
5790	Spiritshot: No Grade For Novices		a,A Spiritshot: No Grade which is used by novices.\0	-1
5803	Charm of Luck: D Grade		a,Bestows blessing to its owner so that when the owner dies during a boss/raid war, his/her item will not get dropped. This item can only  be used by a character whose level is between 20 and 39.\0	-1
5804	Charm of Luck: C Grade		a,Bestows blessing to its owner so that when the owner dies during a boss/raid war, his/her item will not get dropped. This item can only  be used by a character whose level is between 40 and 51.\0	-1
5805	Charm of Luck: B Grade		a,Bestows blessing to its owner so that when the owner dies during a boss/raid war, his/her item will not get dropped. This item can only  be used by a character whose level is between 52 and 60.\0	-1
5806	Charm of Luck: A Grade		a,Bestows blessing to its owner so that when the owner dies during a boss/raid war, his/her item will not get dropped. This item can only  be used by a character whose level is between 61 and 75.\0	-1
5807	Charm of Luck: S Grade		a,Bestows blessing to its owner so that when the owner dies during a boss/raid war, his/her item will not get dropped. This item can only  be used by a character whose level is 76 or higher.\0	-1
5809	Spellbook: Aqua Splash		a,A spellbook used to learn Aqua Splash. Used by Spellsingers.\0	-1
5810	Spellbook: Rain of Fire		a,A spellbook used to learn Rain of Fire. Used by Sorcerers/sses.\0	-1
5811	Spellbook: Mass Slow		a,A spellbook used to learn Mass Slow. Used by Necromancers.\0	-1
5812	Spellbook: Servitor Empower		a,A spellbook used to learn Servitor Empower. Used by Warlocks, Elemental Summoners and Phantom Summoners.\0	-1
5813	Spellbook: Servitor Cure		a,A spellbook used to learn Servitor Cure. Used by Warlocks, Elemental Summoners and Phantom Summoners.\0	-1
5814	Spellbook: Servitor Blessing		a,A spellbook used to learn Servitor Blessing. Used by Warlocks, Elemental Summoners and Phantom Summoners.\0	-1
5815	Spellbook: Wild Magic		a,A spellbook used to learn Wild Magic. Used by Elven Elders and Shillien Elders.\0	-1
5816	Spellbook: Advanced Block		a,A spellbook used to learn Advanced Block. Used by Elven Elders.\0	-1
5818	Alternative Dark Coda		a,	-1
5819	Alternative Red Coda		a,	-1
5820	Alternative Chilly Coda		a,	-1
5821	Alternative Blue Coda		a,	-1
5822	Alternative Golden Coda		a,	-1
5823	Alternative Lute Coda		a,	-1
5824	Alternative Desert Coda		a,	-1
5825	Alternative Red Cobol		a,	-1
5826	Alternative Chilly Cobol		a,	-1
5827	Alternative Blue Cobol		a,	-1
5828	Alternative Thorn Cobol		a,	-1
5829	Alternative Golden Cobol		a,	-1
5830	Alternative Great Cobol		a,	-1
5831	Alternative Red Codran		a,	-1
5832	Alternative Sea Codran		a,	-1
5833	Alternative Chilly Codran		a,	-1
5834	Alternative Blue Codran		a,	-1
5835	Alternative Twin Codran		a,	-1
5836	Alternative Great Codran		a,	-1
5837	Alternative Desert Codran		a,	-1
5838	Mature Alternative Dark Coda		a,	-1
5839	Mature Alternative Red Coda		a,	-1
5840	Mature Alternative Chilly Coda		a,	-1
5841	Mature Alternative Blue Coda		a,	-1
5842	Mature Alternative Golden Coda		a,	-1
5843	Mature Alternative Lute Coda		a,	-1
5844	Mature Alternative Desert Coda		a,	-1
5845	Mature Alternative Red Cobol		a,	-1
5846	Mature Alternative Chilly Cobol		a,	-1
5847	Mature Alternative Blue Cobol		a,	-1
5848	Mature Alternative Thorn Cobol		a,	-1
5849	Mature Alternative Golden Cobol		a,	-1
5850	Mature Alternative Great Cobol		a,	-1
5851	Mature Alternative Red Codran		a,	-1
5852	Mature Alternative Sea Codran		a,	-1
5853	Mature Alternative Chilly Codran		a,	-1
5854	Mature Alternative Blue Codran		a,	-1
5855	Mature Alternative Twin Codran		a,	-1
5856	Mature Alternative Great Codran		a,	-1
5857	Mature Alternative Desert Codran		a,	-1
5858	Blessed Scroll of Escape: Clan Hall		a,A magical scroll that transports you to your clan hall.  If you don't belong to a clan that possesses a clan hall, this scroll will have no effect.\0	-1
5859	Blessed Scroll of Escape: Castle		a,A magical scroll that transports you to your castle.  If you don't belong to a clan that controls a castle, this scroll will have no effect.\0	-1
5860	Lienrik Egg		a,Lienrik's egg. It's the item that Pet Manager Rood of Heine asked you to find for him.\0	-1
5861	Lienrik Egg		a,Lienrik's shiny red egg. Pet Manager Rood of Heine asked you to find it for him, but...?\0	-1
5862	Stone of Contract		a,In order to obtain the power of darkness, you will first need to secure this item. Take it to Trader Galman in Dragon Valley.\0	-1
5863	Alligator Tooth		a,A sharp tooth from an alligator. Take it to Warehouse Freightman Kluck of Heine.\0	-1
5864	Mysterious Map Piece		a,A faded piece of paper. Possibly part of a map.\0	-1
5865	Carnivore Spore		a,A tissue sample collected from a spore zombie from the Sea of Spores. It is used as research material by Magister Gauen of the Ivory Tower.\0	-1
5866	Herbivorous Spore		a,A spore sample collected from a rotting tree from the Sea of Spores. It is used as research material by Magister Gauen of the Ivory Tower.\0	-1
