tag	id	drop_type	drop_anim_type	drop_radius	drop_height	UNK_0	drop_mesh1	drop_tex1	icon[0]	icon[1]	icon[2]	icon[3]	icon[4]	durability	weight	material	crystallizable	projectile_?	body_part	handness	wpn_mesh_cnt	wpn_mesh[0]	wpn_mesh[1]	wpn_tex_cnt	wpn_tex[0]	wpn_tex[1]	item_sound_cnt	item_sound[0]	item_sound[1]	item_sound[2]	item_sound[3]	drop_sound	equip_sound	effect	random_damage	patt	matt	weapon_type	crystal_type	critical	hit_mod	avoid_mod	shield_pdef	shield_rate	speed	mp_consume	SS_count	SPS_count	curvature	effA	effB	junk1A[0]	junk1A[1]	junk1A[2]	junk1A[3]	junk1A[4]	junk1B[0]	junk1B[1]	junk1B[2]	junk1B[3]	junk1B[4]	rangeA	rangeB	junk2A[0]	junk2A[1]	junk2A[2]	junk2A[3]	junk2A[4]	junk2A[5]	junk2B[0]	junk2B[1]	junk2B[2]	junk2B[3]	junk2B[4]	junk2B[5]
0	2563	1	1	6	1	0	LineageWeapons.stormbringer_m00_wp	LineageWeaponsTex.stormbringer_t00_wp	icon.weapon_stormbringer_i00	LineageWeapons.katana_m00_wp	LineageWeaponsTex.katana_t00_wp	icon.weapon_katana_i00	icon.weapon_dual_sword_i00	95	2320	51	1	0	14	3	2	LineageWeapons.stormbringer_m00_wp	LineageWeapons.katana_m00_wp	2	LineageWeaponsTex.stormbringer_t00_wp	LineageWeaponsTex.katana_t00_wp	4	ItemSound.public_sword_shing_10	ItemSound.public_sword_shing_8	ItemSound.sword_great_9	ItemSound.sword_small_7	ItemSound.itemdrop_dualsword	ItemSound.itemequip_dualsword		10	183	81	8	2	8	0	0	0	0	325	0	3	3	1000			0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	LineageWeapons.rangesample	LineageWeapons.rangesample	1.39999998	0.89999998	0.89999998	1.20000005	0.69999999	0.69999999	13.50000000	0.00000000	0.00000000	9.00000000	0.00000000	0.00000000
0	2564	1	1	6	1	0	LineageWeapons.stormbringer_m00_wp	LineageWeaponsTex.stormbringer_t00_wp	icon.weapon_stormbringer_i00	LineageWeapons.spirits_sword_m00_wp	LineageWeaponsTex.spirits_sword_t00_wp	icon.weapon_spirits_sword_i00	icon.weapon_dual_sword_i00	95	2310	51	1	0	14	3	2	LineageWeapons.stormbringer_m00_wp	LineageWeapons.spirits_sword_m00_wp	2	LineageWeaponsTex.stormbringer_t00_wp	LineageWeaponsTex.spirits_sword_t00_wp	4	ItemSound.sword_big_3	ItemSound.public_sword_shing_4	ItemSound.sword_great_4	ItemSound.public_sword_shing_8	ItemSound.itemdrop_dualsword	ItemSound.itemequip_dualsword		10	183	81	8	2	8	0	0	0	0	325	0	3	3	1000			0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	LineageWeapons.rangesample	LineageWeapons.rangesample	1.39999998	0.89999998	0.89999998	1.25000000	0.94999999	0.94999999	13.50000000	0.00000000	0.00000000	11.50000000	0.00000000	0.00000000
0	2565	1	1	6	1	0	LineageWeapons.stormbringer_m00_wp	LineageWeaponsTex.stormbringer_t00_wp	icon.weapon_stormbringer_i00	LineageWeapons.raid_sword_m00_wp	LineageWeaponsTex.raid_sword_t00_wp	icon.weapon_raid_sword_i00	icon.weapon_dual_sword_i00	95	2340	51	1	0	14	3	2	LineageWeapons.stormbringer_m00_wp	LineageWeapons.raid_sword_m00_wp	2	LineageWeaponsTex.stormbringer_t00_wp	LineageWeaponsTex.raid_sword_t00_wp	4	ItemSound.sword_small_1	ItemSound.sword_big_1	ItemSound.public_sword_shing_8	ItemSound.public_sword_shing_10	ItemSound.itemdrop_dualsword	ItemSound.itemequip_dualsword		10	183	81	8	2	8	0	0	0	0	325	0	3	3	1000			0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	LineageWeapons.rangesample	LineageWeapons.rangesample	1.39999998	0.89999998	0.89999998	1.70000005	0.89999998	0.89999998	13.50000000	0.00000000	0.00000000	11.00000000	0.00000000	0.00000000
0	2566	1	1	6	1	0	LineageWeapons.stormbringer_m00_wp	LineageWeaponsTex.stormbringer_t00_wp	icon.weapon_stormbringer_i00	LineageWeapons.caliburs_m00_wp	LineageWeaponsTex.caliburs_t00_wp	icon.weapon_caliburs_i00	icon.weapon_dual_sword_i00	95	2260	51	1	0	14	3	2	LineageWeapons.stormbringer_m00_wp	LineageWeapons.caliburs_m00_wp	2	LineageWeaponsTex.stormbringer_t00_wp	LineageWeaponsTex.caliburs_t00_wp	4	ItemSound.public_sword_shing_10	ItemSound.sword_big_2	ItemSound.public_sword_shing_4	ItemSound.sword_great_4	ItemSound.itemdrop_dualsword	ItemSound.itemequip_dualsword		10	197	86	8	3	8	0	0	0	0	325	0	1	1	1000			0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	LineageWeapons.rangesample	LineageWeapons.rangesample	1.39999998	0.89999998	0.89999998	1.20000005	0.80000001	0.80000001	13.50000000	0.00000000	0.00000000	12.00000000	0.00000000	0.00000000
0	2567	1	1	6	1	0	LineageWeapons.stormbringer_m00_wp	LineageWeaponsTex.stormbringer_t00_wp	icon.weapon_stormbringer_i00	LineageWeapons.sword_of_limit_m00_wp	LineageWeaponsTex.sword_of_limit_t00_wp	icon.weapon_sword_of_limit_i00	icon.weapon_dual_sword_i00	95	2240	51	1	0	14	3	2	LineageWeapons.stormbringer_m00_wp	LineageWeapons.sword_of_limit_m00_wp	2	LineageWeaponsTex.stormbringer_t00_wp	LineageWeaponsTex.sword_of_limit_t00_wp	4	ItemSound.sword_great_2	ItemSound.sword_mid_5	ItemSound.public_sword_shing_8	ItemSound.public_sword_shing_4	ItemSound.itemdrop_dualsword	ItemSound.itemequip_dualsword		10	197	86	8	3	8	0	0	0	0	325	0	1	1	1000			0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	LineageWeapons.rangesample	LineageWeapons.rangesample	1.39999998	0.89999998	0.89999998	1.39999998	0.85000002	0.85000002	13.50000000	0.00000000	0.00000000	10.00000000	2.00000000	0.00000000
0	2568	1	1	6	1	0	LineageWeapons.stormbringer_m00_wp	LineageWeaponsTex.stormbringer_t00_wp	icon.weapon_stormbringer_i00	LineageWeapons.sword_of_delusion_m00_wp	LineageWeaponsTex.sword_of_delusion_t00_wp	icon.weapon_sword_of_delusion_i00	icon.weapon_dual_sword_i00	95	2230	51	1	0	14	3	2	LineageWeapons.stormbringer_m00_wp	LineageWeapons.sword_of_delusion_m00_wp	2	LineageWeaponsTex.stormbringer_t00_wp	LineageWeaponsTex.sword_of_delusion_t00_wp	4	ItemSound.sword_big_8	ItemSound.sword_great_3	ItemSound.public_sword_shing_4	ItemSound.public_sword_shing_10	ItemSound.itemdrop_dualsword	ItemSound.itemequip_dualsword		10	197	86	8	3	8	0	0	0	0	325	0	1	1	1000			0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	LineageWeapons.rangesample	LineageWeapons.rangesample	1.39999998	0.89999998	0.89999998	1.60000002	1.00000000	1.00000000	13.50000000	0.00000000	0.00000000	12.50000000	-1.00000000	3.00000000
0	2569	1	1	6	1	0	LineageWeapons.stormbringer_m00_wp	LineageWeaponsTex.stormbringer_t00_wp	icon.weapon_stormbringer_i00	LineageWeapons.sword_of_nightmare_m00_wp	LineageWeaponsTex.sword_of_nightmare_t00_wp	icon.weapon_sword_of_nightmare_i00	icon.weapon_dual_sword_i00	95	2250	51	1	0	14	3	2	LineageWeapons.stormbringer_m00_wp	LineageWeapons.sword_of_nightmare_m00_wp	2	LineageWeaponsTex.stormbringer_t00_wp	LineageWeaponsTex.sword_of_nightmare_t00_wp	4	ItemSound.sword_small_1	ItemSound.sword_big_1	ItemSound.public_sword_shing_4	ItemSound.public_sword_shing_10	ItemSound.itemdrop_dualsword	ItemSound.itemequip_dualsword		10	197	86	8	3	8	0	0	0	0	325	0	1	1	1000			0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	LineageWeapons.rangesample	LineageWeapons.rangesample	1.39999998	0.89999998	0.89999998	1.39999998	0.85000002	0.85000002	13.50000000	0.00000000	0.00000000	12.50000000	0.00000000	0.00000000
0	2570	1	1	6	1	0	LineageWeapons.stormbringer_m00_wp	LineageWeaponsTex.stormbringer_t00_wp	icon.weapon_stormbringer_i00	LineageWeapons.tsurugi_m00_wp	LineageWeaponsTex.tsurugi_t00_wp	icon.weapon_tsurugi_i00	icon.weapon_dual_sword_i00	95	2220	51	1	0	14	3	2	LineageWeapons.stormbringer_m00_wp	LineageWeapons.tsurugi_m00_wp	2	LineageWeaponsTex.stormbringer_t00_wp	LineageWeaponsTex.tsurugi_t00_wp	4	ItemSound.sword_great_4	ItemSound.sword_big_3	ItemSound.public_sword_shing_4	ItemSound.public_sword_shing_10	ItemSound.itemdrop_dualsword	ItemSound.itemequip_dualsword		10	197	86	8	3	8	0	0	0	0	325	0	1	1	1000			0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	LineageWeapons.rangesample	LineageWeapons.rangesample	1.39999998	0.89999998	0.89999998	1.39999998	0.80000001	0.80000001	13.50000000	0.00000000	0.00000000	12.00000000	0.00000000	0.00000000
0	2571	1	1	6	1	0	LineageWeapons.stormbringer_m00_wp	LineageWeaponsTex.stormbringer_t00_wp	icon.weapon_stormbringer_i00	LineageWeapons.samurai_longsword_m00_wp	LineageWeaponsTex.samurai_longsword_t00_wp	icon.weapon_samurai_longsword_i00	icon.weapon_dual_sword_i00	95	2150	51	1	0	14	3	2	LineageWeapons.stormbringer_m00_wp	LineageWeapons.samurai_longsword_m00_wp	2	LineageWeaponsTex.stormbringer_t00_wp	LineageWeaponsTex.samurai_longsword_t00_wp	4	ItemSound.sword_mid_4	ItemSound.sword_big_1	ItemSound.public_sword_shing_4	ItemSound.public_sword_shing_10	ItemSound.itemdrop_dualsword	ItemSound.itemequip_dualsword		10	213	91	8	3	8	0	0	0	0	325	0	1	1	1000			0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	LineageWeapons.rangesample	LineageWeapons.rangesample	1.39999998	0.89999998	0.89999998	1.20000005	0.69999999	0.69999999	13.50000000	0.00000000	0.00000000	13.00000000	-0.50000000	0.00000000
0	2572	1	1	6	1	0	LineageWeapons.shamshir_m00_wp	LineageWeaponsTex.shamshir_t00_wp	icon.weapon_shamshir_i00	LineageWeapons.shamshir_m00_wp	LineageWeaponsTex.shamshir_t00_wp	icon.weapon_shamshir_i00	icon.weapon_dual_sword_i00	95	2330	51	1	0	14	3	2	LineageWeapons.shamshir_m00_wp	LineageWeapons.shamshir_m00_wp	2	LineageWeaponsTex.shamshir_t00_wp	LineageWeaponsTex.shamshir_t00_wp	4	ItemSound.sword_mid_4	ItemSound.sword_big_1	ItemSound.public_sword_shing_8	ItemSound.public_sword_shing_10	ItemSound.itemdrop_dualsword	ItemSound.itemequip_dualsword		10	190	83	8	2	8	0	0	0	0	325	0	3	3	1000			0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	LineageWeapons.rangesample	LineageWeapons.rangesample	1.39999998	1.00000000	1.00000000	1.39999998	1.00000000	1.00000000	9.00000000	-1.00000000	0.00000000	9.00000000	-1.00000000	0.00000000
0	2573	1	1	6	1	0	LineageWeapons.shamshir_m00_wp	LineageWeaponsTex.shamshir_t00_wp	icon.weapon_shamshir_i00	LineageWeapons.katana_m00_wp	LineageWeaponsTex.katana_t00_wp	icon.weapon_katana_i00	icon.weapon_dual_sword_i00	95	2310	51	1	0	14	3	2	LineageWeapons.shamshir_m00_wp	LineageWeapons.katana_m00_wp	2	LineageWeaponsTex.shamshir_t00_wp	LineageWeaponsTex.katana_t00_wp	4	ItemSound.public_sword_shing_8	ItemSound.sword_great_4	ItemSound.sword_big_3	ItemSound.public_sword_shing_4	ItemSound.itemdrop_dualsword	ItemSound.itemequip_dualsword		10	190	83	8	2	8	0	0	0	0	325	0	3	3	1000			0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	LineageWeapons.rangesample	LineageWeapons.rangesample	1.39999998	1.00000000	1.00000000	1.20000005	0.69999999	0.69999999	9.00000000	-1.00000000	0.00000000	9.00000000	0.00000000	0.00000000
0	2574	1	1	6	1	0	LineageWeapons.shamshir_m00_wp	LineageWeaponsTex.shamshir_t00_wp	icon.weapon_shamshir_i00	LineageWeapons.spirits_sword_m00_wp	LineageWeaponsTex.spirits_sword_t00_wp	icon.weapon_spirits_sword_i00	icon.weapon_dual_sword_i00	95	2280	51	1	0	14	3	2	LineageWeapons.shamshir_m00_wp	LineageWeapons.spirits_sword_m00_wp	2	LineageWeaponsTex.shamshir_t00_wp	LineageWeaponsTex.spirits_sword_t00_wp	4	ItemSound.sword_mid_5	ItemSound.sword_small_3	ItemSound.public_sword_shing_4	ItemSound.public_sword_shing_8	ItemSound.itemdrop_dualsword	ItemSound.itemequip_dualsword		10	190	83	8	2	8	0	0	0	0	325	0	3	3	1000			0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	LineageWeapons.rangesample	LineageWeapons.rangesample	1.39999998	1.00000000	1.00000000	1.25000000	0.94999999	0.94999999	9.00000000	-1.00000000	0.00000000	11.50000000	0.00000000	0.00000000
0	2575	1	1	6	1	0	LineageWeapons.shamshir_m00_wp	LineageWeaponsTex.shamshir_t00_wp	icon.weapon_shamshir_i00	LineageWeapons.raid_sword_m00_wp	LineageWeaponsTex.raid_sword_t00_wp	icon.weapon_raid_sword_i00	icon.weapon_dual_sword_i00	95	2280	51	1	0	14	3	2	LineageWeapons.shamshir_m00_wp	LineageWeapons.raid_sword_m00_wp	2	LineageWeaponsTex.shamshir_t00_wp	LineageWeaponsTex.raid_sword_t00_wp	4	ItemSound.public_sword_shing_8	ItemSound.sword_great_4	ItemSound.sword_mid_2	ItemSound.public_sword_shing_4	ItemSound.itemdrop_dualsword	ItemSound.itemequip_dualsword		10	190	83	8	2	8	0	0	0	0	325	0	3	3	1000			0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	LineageWeapons.rangesample	LineageWeapons.rangesample	1.39999998	1.00000000	1.00000000	1.70000005	0.89999998	0.89999998	9.00000000	-1.00000000	0.00000000	11.00000000	0.00000000	0.00000000
0	2576	1	1	6	1	0	LineageWeapons.shamshir_m00_wp	LineageWeaponsTex.shamshir_t00_wp	icon.weapon_shamshir_i00	LineageWeapons.caliburs_m00_wp	LineageWeaponsTex.caliburs_t00_wp	icon.weapon_caliburs_i00	icon.weapon_dual_sword_i00	95	2230	51	1	0	14	3	2	LineageWeapons.shamshir_m00_wp	LineageWeapons.caliburs_m00_wp	2	LineageWeaponsTex.shamshir_t00_wp	LineageWeaponsTex.caliburs_t00_wp	4	ItemSound.public_sword_shing_4	ItemSound.public_sword_shing_8	ItemSound.sword_great_9	ItemSound.sword_great_6	ItemSound.itemdrop_dualsword	ItemSound.itemequip_dualsword		10	204	89	8	3	8	0	0	0	0	325	0	1	1	1000			0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	LineageWeapons.rangesample	LineageWeapons.rangesample	1.39999998	1.00000000	1.00000000	1.20000005	0.80000001	0.80000001	9.00000000	-1.00000000	0.00000000	12.00000000	0.00000000	0.00000000
0	2577	1	1	6	1	0	LineageWeapons.shamshir_m00_wp	LineageWeaponsTex.shamshir_t00_wp	icon.weapon_shamshir_i00	LineageWeapons.sword_of_limit_m00_wp	LineageWeaponsTex.sword_of_limit_t00_wp	icon.weapon_sword_of_limit_i00	icon.weapon_dual_sword_i00	95	2240	51	1	0	14	3	2	LineageWeapons.shamshir_m00_wp	LineageWeapons.sword_of_limit_m00_wp	2	LineageWeaponsTex.shamshir_t00_wp	LineageWeaponsTex.sword_of_limit_t00_wp	4	ItemSound.sword_small_1	ItemSound.sword_big_1	ItemSound.public_sword_shing_8	ItemSound.public_sword_shing_10	ItemSound.itemdrop_dualsword	ItemSound.itemequip_dualsword		10	204	89	8	3	8	0	0	0	0	325	0	1	1	1000			0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	LineageWeapons.rangesample	LineageWeapons.rangesample	1.39999998	1.00000000	1.00000000	1.39999998	0.85000002	0.85000002	9.00000000	-1.00000000	0.00000000	10.00000000	2.00000000	0.00000000
0	2578	1	1	6	1	0	LineageWeapons.shamshir_m00_wp	LineageWeaponsTex.shamshir_t00_wp	icon.weapon_shamshir_i00	LineageWeapons.sword_of_delusion_m00_wp	LineageWeaponsTex.sword_of_delusion_t00_wp	icon.weapon_sword_of_delusion_i00	icon.weapon_dual_sword_i00	95	2200	51	1	0	14	3	2	LineageWeapons.shamshir_m00_wp	LineageWeapons.sword_of_delusion_m00_wp	2	LineageWeaponsTex.shamshir_t00_wp	LineageWeaponsTex.sword_of_delusion_t00_wp	4	ItemSound.public_sword_shing_8	ItemSound.sword_small_9	ItemSound.sword_mid_2	ItemSound.public_sword_shing_10	ItemSound.itemdrop_dualsword	ItemSound.itemequip_dualsword		10	204	89	8	3	8	0	0	0	0	325	0	1	1	1000			0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	LineageWeapons.rangesample	LineageWeapons.rangesample	1.39999998	1.00000000	1.00000000	1.60000002	1.00000000	1.00000000	9.00000000	-1.00000000	0.00000000	12.50000000	-1.00000000	3.00000000
0	2579	1	1	6	1	0	LineageWeapons.shamshir_m00_wp	LineageWeaponsTex.shamshir_t00_wp	icon.weapon_shamshir_i00	LineageWeapons.sword_of_nightmare_m00_wp	LineageWeaponsTex.sword_of_nightmare_t00_wp	icon.weapon_sword_of_nightmare_i00	icon.weapon_dual_sword_i00	95	2210	51	1	0	14	3	2	LineageWeapons.shamshir_m00_wp	LineageWeapons.sword_of_nightmare_m00_wp	2	LineageWeaponsTex.shamshir_t00_wp	LineageWeaponsTex.sword_of_nightmare_t00_wp	4	ItemSound.public_sword_shing_4	ItemSound.sword_big_1	ItemSound.sword_big_3	ItemSound.public_sword_shing_10	ItemSound.itemdrop_dualsword	ItemSound.itemequip_dualsword		10	204	89	8	3	8	0	0	0	0	325	0	1	1	1000			0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	LineageWeapons.rangesample	LineageWeapons.rangesample	1.39999998	1.00000000	1.00000000	1.39999998	0.85000002	0.85000002	9.00000000	-1.00000000	0.00000000	12.50000000	0.00000000	0.00000000
0	2580	1	1	6	1	0	LineageWeapons.shamshir_m00_wp	LineageWeaponsTex.shamshir_t00_wp	icon.weapon_shamshir_i00	LineageWeapons.tsurugi_m00_wp	LineageWeaponsTex.tsurugi_t00_wp	icon.weapon_tsurugi_i00	icon.weapon_dual_sword_i00	95	2220	51	1	0	14	3	2	LineageWeapons.shamshir_m00_wp	LineageWeapons.tsurugi_m00_wp	2	LineageWeaponsTex.shamshir_t00_wp	LineageWeaponsTex.tsurugi_t00_wp	4	ItemSound.sword_small_1	ItemSound.sword_big_1	ItemSound.public_sword_shing_4	ItemSound.public_sword_shing_10	ItemSound.itemdrop_dualsword	ItemSound.itemequip_dualsword		10	204	89	8	3	8	0	0	0	0	325	0	1	1	1000			0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	LineageWeapons.rangesample	LineageWeapons.rangesample	1.39999998	1.00000000	1.00000000	1.39999998	0.80000001	0.80000001	9.00000000	-1.00000000	0.00000000	12.00000000	0.00000000	0.00000000
0	2581	1	1	6	1	0	LineageWeapons.shamshir_m00_wp	LineageWeaponsTex.shamshir_t00_wp	icon.weapon_shamshir_i00	LineageWeapons.samurai_longsword_m00_wp	LineageWeaponsTex.samurai_longsword_t00_wp	icon.weapon_samurai_longsword_i00	icon.weapon_dual_sword_i00	95	2110	51	1	0	14	3	2	LineageWeapons.shamshir_m00_wp	LineageWeapons.samurai_longsword_m00_wp	2	LineageWeaponsTex.shamshir_t00_wp	LineageWeaponsTex.samurai_longsword_t00_wp	4	ItemSound.public_sword_shing_8	ItemSound.sword_big_1	ItemSound.sword_big_3	ItemSound.public_sword_shing_10	ItemSound.itemdrop_dualsword	ItemSound.itemequip_dualsword		10	220	94	8	3	8	0	0	0	0	325	0	1	1	1000			0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	LineageWeapons.rangesample	LineageWeapons.rangesample	1.39999998	1.00000000	1.00000000	1.20000005	0.69999999	0.69999999	9.00000000	-1.00000000	0.00000000	13.00000000	-0.50000000	0.00000000
0	2582	1	1	6	1	0	LineageWeapons.katana_m00_wp	LineageWeaponsTex.katana_t00_wp	icon.weapon_katana_i00	LineageWeapons.katana_m00_wp	LineageWeaponsTex.katana_t00_wp	icon.weapon_katana_i00	icon.weapon_dual_sword_i00	95	2270	51	1	0	14	3	2	LineageWeapons.katana_m00_wp	LineageWeapons.katana_m00_wp	2	LineageWeaponsTex.katana_t00_wp	LineageWeaponsTex.katana_t00_wp	4	ItemSound.public_sword_shing_4	ItemSound.sword_big_1	ItemSound.sword_small_2	ItemSound.public_sword_shing_10	ItemSound.itemdrop_dualsword	ItemSound.itemequip_dualsword		10	190	83	8	2	8	0	0	0	0	325	0	3	3	1000			0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	LineageWeapons.rangesample	LineageWeapons.rangesample	1.20000005	0.69999999	0.69999999	1.20000005	0.69999999	0.69999999	9.00000000	0.00000000	0.00000000	9.00000000	0.00000000	0.00000000
0	2583	1	1	6	1	0	LineageWeapons.katana_m00_wp	LineageWeaponsTex.katana_t00_wp	icon.weapon_katana_i00	LineageWeapons.spirits_sword_m00_wp	LineageWeaponsTex.spirits_sword_t00_wp	icon.weapon_spirits_sword_i00	icon.weapon_dual_sword_i00	95	2250	51	1	0	14	3	2	LineageWeapons.katana_m00_wp	LineageWeapons.spirits_sword_m00_wp	2	LineageWeaponsTex.katana_t00_wp	LineageWeaponsTex.spirits_sword_t00_wp	4	ItemSound.sword_big_8	ItemSound.sword_great_3	ItemSound.public_sword_shing_8	ItemSound.public_sword_shing_10	ItemSound.itemdrop_dualsword	ItemSound.itemequip_dualsword		10	190	83	8	2	8	0	0	0	0	325	0	3	3	1000			0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	LineageWeapons.rangesample	LineageWeapons.rangesample	1.20000005	0.69999999	0.69999999	1.25000000	0.94999999	0.94999999	9.00000000	0.00000000	0.00000000	11.50000000	0.00000000	0.00000000
0	2584	1	1	6	1	0	LineageWeapons.katana_m00_wp	LineageWeaponsTex.katana_t00_wp	icon.weapon_katana_i00	LineageWeapons.raid_sword_m00_wp	LineageWeaponsTex.raid_sword_t00_wp	icon.weapon_raid_sword_i00	icon.weapon_dual_sword_i00	95	2270	51	1	0	14	3	2	LineageWeapons.katana_m00_wp	LineageWeapons.raid_sword_m00_wp	2	LineageWeaponsTex.katana_t00_wp	LineageWeaponsTex.raid_sword_t00_wp	4	ItemSound.sword_mid_1	ItemSound.sword_big_3	ItemSound.sword_great_3	ItemSound.public_sword_shing_4	ItemSound.itemdrop_dualsword	ItemSound.itemequip_dualsword		10	190	83	8	2	8	0	0	0	0	325	0	3	3	1000			0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	LineageWeapons.rangesample	LineageWeapons.rangesample	1.20000005	0.69999999	0.69999999	1.70000005	0.89999998	0.89999998	9.00000000	0.00000000	0.00000000	11.00000000	0.00000000	0.00000000
0	2585	1	1	6	1	0	LineageWeapons.katana_m00_wp	LineageWeaponsTex.katana_t00_wp	icon.weapon_katana_i00	LineageWeapons.caliburs_m00_wp	LineageWeaponsTex.caliburs_t00_wp	icon.weapon_caliburs_i00	icon.weapon_dual_sword_i00	95	2220	51	1	0	14	3	2	LineageWeapons.katana_m00_wp	LineageWeapons.caliburs_m00_wp	2	LineageWeaponsTex.katana_t00_wp	LineageWeaponsTex.caliburs_t00_wp	4	ItemSound.public_sword_shing_4	ItemSound.sword_big_1	ItemSound.sword_small_2	ItemSound.public_sword_shing_10	ItemSound.itemdrop_dualsword	ItemSound.itemequip_dualsword		10	204	89	8	3	8	0	0	0	0	325	0	1	1	1000			0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	LineageWeapons.rangesample	LineageWeapons.rangesample	1.20000005	0.69999999	0.69999999	1.20000005	0.80000001	0.80000001	9.00000000	0.00000000	0.00000000	12.00000000	0.00000000	0.00000000
0	2586	1	1	6	1	0	LineageWeapons.katana_m00_wp	LineageWeaponsTex.katana_t00_wp	icon.weapon_katana_i00	LineageWeapons.sword_of_limit_m00_wp	LineageWeaponsTex.sword_of_limit_t00_wp	icon.weapon_sword_of_limit_i00	icon.weapon_dual_sword_i00	95	2180	51	1	0	14	3	2	LineageWeapons.katana_m00_wp	LineageWeapons.sword_of_limit_m00_wp	2	LineageWeaponsTex.katana_t00_wp	LineageWeaponsTex.sword_of_limit_t00_wp	4	ItemSound.public_sword_shing_8	ItemSound.sword_big_1	ItemSound.sword_great_4	ItemSound.public_sword_shing_10	ItemSound.itemdrop_dualsword	ItemSound.itemequip_dualsword		10	204	89	8	3	8	0	0	0	0	325	0	1	1	1000			0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	LineageWeapons.rangesample	LineageWeapons.rangesample	1.20000005	0.69999999	0.69999999	1.39999998	0.85000002	0.85000002	9.00000000	0.00000000	0.00000000	10.00000000	2.00000000	0.00000000
0	2587	1	1	6	1	0	LineageWeapons.katana_m00_wp	LineageWeaponsTex.katana_t00_wp	icon.weapon_katana_i00	LineageWeapons.sword_of_delusion_m00_wp	LineageWeaponsTex.sword_of_delusion_t00_wp	icon.weapon_sword_of_delusion_i00	icon.weapon_dual_sword_i00	95	2190	51	1	0	14	3	2	LineageWeapons.katana_m00_wp	LineageWeapons.sword_of_delusion_m00_wp	2	LineageWeaponsTex.katana_t00_wp	LineageWeaponsTex.sword_of_delusion_t00_wp	4	ItemSound.public_sword_shing_8	ItemSound.sword_big_1	ItemSound.sword_great_8	ItemSound.public_sword_shing_10	ItemSound.itemdrop_dualsword	ItemSound.itemequip_dualsword		10	204	89	8	3	8	0	0	0	0	325	0	1	1	1000			0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	LineageWeapons.rangesample	LineageWeapons.rangesample	1.20000005	0.69999999	0.69999999	1.60000002	1.00000000	1.00000000	9.00000000	0.00000000	0.00000000	12.50000000	-1.00000000	3.00000000
