id	name	add_name	description	popup
3806	Unicorn's Horn		a,Horn obtained from killing unicorn or unicorn elder. Collect 20 and take them to Guild Member Tor.\0	-1
3807	Kerunos's Gold Mane		a,Mane removed after killing vanor chief kerunos. Take it to Guild Member Tor.\0	-1
3808	Skull of Executed		a,Skull obtained from killing grave wanderer. Collect 20 and take them to Guild Member Tor.\0	-1
3809	Bust of Travis		a,Bust of King Travis recovered from hatar chieftain kubel. Take it to Guild Member Tor.\0	-1
3810	Sword of Cadmus		a,Sword of bodyguard of King Cadmus recovered from judge of marsh. Collect 10 and take them to Guild Member Tor.\0	-1
3811	Coin Diagram		a,Coin book given by Warehouse Keeper Sorint. Show this to Hunter Guild President Bernard and get and bring a coin that looks the same.\0	-1
3812	Kaldis Gold Dragon		a,Coin that is the same as that which Hunter Guild President Bernard has. Take this to Warehouse Keeper Sorint.\0	-1
3813	Coin Collector Membership 1		a,Level 1 coin collector club membership card. You must have this to exchange coins with members of other places.\0	-1
3814	Coin Collector Membership 2		a,Level 2 coin collector club membership card. You must have this to exchange coins with level 2 or level 3 members of other places.\0	-1
3815	Coin Collector Membership 3		a,Level 3 coin collector club membership card. You must have this to exchange coins with level 3 members of other places.\0	-1
3816	Fairy Stone		a,Jewel required to meet and talk with fairy mymyu.\0	-1
3817	Deluxe Fairy Stone		a,Jewel required to meet and talk with fairy mymyu. Be careful because creatures living in Fairy Valley disappear when killed.\0	-1
3818	Fairy Stone List		a,10 pieces of coal, 10 pieces of charcoal, 1 D-grade gemstone, 3 silver nuggets and 10 pieces of toad lord back skin.\0	-1
3819	Deluxe Fairy Stone List		a,10 pieces of coal, 10 pieces of charcoal, 1 C-grade gemstone, 1 stone of purity, 5 nuggets of silver and 20 pieces of toad lord back skin.\0	-1
3820	Toad Lord Back Skin		a,Haggard backskin of a toad lord. Ingredient used for removing impurities from fairy stone.\0	-1
3821	Juice of Monkshood		a,Medicine needed to talk with drakes or wyrms.\0	-1
3822	Scale of Drake Exarion		a,Scale of drake exarion. Take this and recover 20 eggs from leto lizardman warriors near Oren Castle.\0	-1
3823	Egg of Drake Exarion		a,Egg of drake exarion recovered from leto lizardman warriors.\0	-1
3824	Scale of Drake Zwov		a,Scale of drake zwov. Take this and recover 20 eggs from marsh spiders of Cruma Marshlands.\0	-1
3825	Egg of Drake Zwov		a,Egg of drake zwov recovered from marsh spiders.\0	-1
3826	Scale of Drake Kalibran		a,Scale of drake kalibran. Take this and recover 20 eggs from road scavengers near Corridor of Death.\0	-1
3827	Egg of Drake Kalibran		a,Egg of drake kalibran recovered from road scavengers.\0	-1
3828	Scale of Wyvern Suzet		a,Scale of wyvern suzet. Take this and recover 20 eggs from breka orc overlords in northern Giran.\0	-1
3829	Egg of Wyvern Suzet		a,Egg of wyvern suzet recovered from breka orc overlords.\0	-1
3830	Scale of Wyvern Shamhai		a,Scale of wyvern shamhai. Take this and recover 20 eggs from deadseekers of the Execution Ground. \0	-1
3831	Egg of Wyvern Shamhai		a,Egg of wyvern shamhai recovered from deadseekers.\0	-1
3832	Herb of Harit		a,One ingredient of antidote. Take all four antidote ingredients to the clan leader within the time.\0	-1
3833	Herb of Vanor		a,One ingredient of antidote. Take all four antidote ingredients to the clan leader within the time.\0	-1
3834	Herb of Oel Mahum		a,One ingredient of antidote. Take all four antidote ingredients to the clan leader within the time.\0	-1
3835	Blood of Eva		a,One ingredient of antidote. Take all four antidote ingredients to the clan leader within the time.\0	-1
3836	Athrea's Coin		a,If you collect three Athrea's coins and take them to Witch Athrea, you will be able to obtain Eva's Blood.\0	-1
3837	Symbol of Loyalty		a,Certificate exchanged for life of clan member. Take this to clan leader.\0	-1
3838	Titan's Powerstone		a,This recipe is used in a quest. Needed to create a giant's powerstone. Requires create item skill level 2. The success rate is 25%.\0	-1
3839	Mist Drake Egg		a,Egg of mist drake. The clan leader must collect ten of each of four kinds of eggs and take them to Martien.\0	-1
3840	Blitz Wyrm Egg		a,Egg of blitz wyrm. The clan leader must collect ten of each of four kinds of eggs and take them to Martien.\0	-1
3841	Drake Egg		a,Egg of drake. The clan leader must collect ten of each of four kinds of eggs and take them to Martien.\0	-1
3842	Thunder Wyrm Egg		a,Egg of thunder wyrm. The clan leader must collect ten of each of four kinds of eggs and take them to Martien.\0	-1
3843	Brooch of the Magpie		a,This brooch that was left by a dying Dwarf to be delivered to Head Blacksmith Kusto, his younger brother in Giran Castle Town.\0	-1
3844	Nebulite Crystals		a,Soulshot of unknown identity. The clan leader must collect ten each of this and Titan's powerstones and take it all to Balthazar.\0	-1
3845	Broken Titan's Powerstone		a,Titan's powerstone. It is broken and useless.\0	-1
3846	Titan's Powerstone		a,Titan's powerstone. The clan leader must collect ten each of this and nebulite crystals and take it all to Balthazar.\0	-1
3847	Imperial Key		a,Key used when opening imperial coffer. Must have all six to open the coffer.\0	-1
3848	Undead Ash		a,Ash dust remaining after an undead of the Execution Ground is destroyed. Collect this and take it to Mercenary Sophya.\0	-1
3849	Bloody Axe Insignia		a,Insignia obtained from killing ol mahums of the Partisan Hideaway. Collect this and take it to Mercenary Sophya.\0	-1
3850	Delu Lizardman Fang		a,Tooth removed after killing delu lizardman. Collect this and take it to Mercenary Sophya.\0	-1
3851	Stakato Talon		a,Claw cut off after killing marsh stakatos of the Cruma Marshlands. Collect this and take it to Mercenary Sophya.\0	-1
3852	Feather of Gabrielle		a,Mark given by Seal Guardian Gabrielle. Receive recognition for your abilities after taking this and meeting the other guardians.\0	-1
3853	Marsh Stalker Horn		a,The horn that was cut off of a marsh stalker after it was killed. Take it to Magister Kaiena, the Watchman of the Seal.\0	-1
3854	Marsh Drake Talons		a,The talons that were removed from a marsh drake after it was killed. Take them to Magister Kaiena, the Watchman of the Seal.\0	-1
3855	Kranrot Skin		a,The skin that was removed from a Kranrot after it was killed. Take it to Prefect Chakiris, the Watchman of the Seal.\0	-1
3856	Hamrut Leg		a,The leg that was removed from a Hamrut and skinned after it was killed. Take it to Prefect Chakiris, the Watchman of the Seal.\0	-1
3857	Remains of Sacrified		a,The remains of a sacrified soul. Take them to High Priest Orven, the Watchman of the Seal.\0	-1
3858	Totem of Land Dragon		a,The totem created by Harit lizardmen who worship Antharas. Take it to Master Kendra the Watchman of the Seal.\0	-1
3859	1st Fragment of Abyss Jewel		a,A fragment obtained by destroying an abyss jewel in Gludio. Take it to Warehouse Chief Moke, the Watchman of the Seal.\0	-1
3860	2nd Fragment of Abyss Jewel		a,A fragment obtained by destroying an abyss jewel in Oren. Take it to Blacksmith Helton, the Watchman of the Seal.\0	-1
3861	3rd Fragment of Abyss Jewel		a,Fragment obtained from destroying abyss jewel. Take this to Antharas Watchman Theodric at the entrance to the Lair of Antharas.\0	-1
3862	Mara Fang		a,The proof obtained after killing jewel guardian Mara. Take it to Warehouse Chief Moke, the Watchman of the Seal.\0	-1
3863	Musfel Fang		a,The proof obtained after killing jewel guardian Musfel. Take it to Blacksmith Helton, the Watchman of the Seal.\0	-1
3864	Mark of Watchman		a,Certificate of having been recognized by seal guardian. Return to Gabrielle after receiving certificates from guardians of each region.\0	-1
3865	Portal Stone		a,Item needed to activate the teleport crystal that teleports to Lair of Antharas.\0	-1
3866	Gustaf's 1st Letter		a,A secret letter sent by Sir Gustaf Athebaldt to his aids. Get a hold of it and take it to Martien of Giran Castle Town. \0	-1
3867	Gustaf's 1st Letter		a,Letter sent by Sir Gustaf Athebaldt to those on his side. Take it to Balthazar of Hunter Village.\0	-1
3868	Gustaf's 1st Letter		a,Letter sent by Sir Gustaf Athebaldt to those on his side. Take it to Sir Eric Rodemai of Aden Castle Town.\0	-1
3869	Scepter of Judgment		a,Scepter bestowed on Founding Emperor Shunaiman of the ancient Elmoreden Empire by the god of light. Certificate representing the emperor's authority.\0	-1
3870	Proof of Aspiration		a,Item needed for a clan leader to raise the clan to level 5.\0	-1
3871	Black Anvil Coin		a,Commemorative coin given as an expression of gratitude by the Black Anvil Guild.\0	-1
3872	Antidote Recipe List		a,Herb of Vanor, herb of oel mahum, herb of harit and blood of Eva.\0	-1
3873	Voucher of Faith		a,If you take this document to Sir Kristof Rodemai, you can receive the proof of alliance.\0	-1
3874	Proof of Alliance		a,Item needed for a clan leader to raise the clan to level 4.\0	-1
3875	L2Day - A		a,L2 Day event item. Create the special word and take it to the event coordinator for a surprise gift! \0	-1
3876	L2Day - C		a,L2 Day event item. Create the special word and take it to the event coordinator for a surprise gift! \0	-1
3877	L2Day - E		a,L2 Day event item. Create the special word and take it to the event coordinator for a surprise gift! \0	-1
3878	L2Day - F		a,L2 Day event item. Create the special word and take it to the event coordinator for a surprise gift! \0	-1
3879	L2Day - G		a,L2 Day event item. Create the special word and take it to the event coordinator for a surprise gift! \0	-1
3880	L2Day - H		a,L2 Day event item. Create the special word and take it to the event coordinator for a surprise gift! \0	-1
3881	L2Day - I		a,L2 Day event item. Create the special word and take it to the event coordinator for a surprise gift! \0	-1
3882	L2Day - L		a,L2 Day event item. Create the special word and take it to the event coordinator for a surprise gift! \0	-1
3883	L2Day - N		a,L2 Day event item. Create the special word and take it to the event coordinator for a surprise gift! \0	-1
3884	L2Day - O		a,L2 Day event item. Create the special word and take it to the event coordinator for a surprise gift! \0	-1
3885	L2Day - R		a,L2 Day event item. Create the special word and take it to the event coordinator for a surprise gift! \0	-1
3886	L2Day - S		a,L2 Day event item. Create the special word and take it to the event coordinator for a surprise gift! \0	-1
3887	L2Day - T		a,L2 Day event item. Create the special word and take it to the event coordinator for a surprise gift! \0	-1
3888	L2Day - II		a,L2 Day event item. Create the special word and take it to the event coordinator for a surprise gift! \0	-1
3889	Potion of Recovery		a,Remedy that can neutralize the poison of Witch Kalis. If the clan leader uses this, the poisoning is healed.\0	-1
3890	Herald of Slayer		a,Certificate showing eligibility to participate in the group to conquer Antharas. Take this and go meet Antharas Watchman Gilmore.\0	-1
3926	L2Day - Scroll of Guidance		a,Increases accuracy. Intensity 3.\0	-1
3927	L2Day - Scroll of Death Whisper		a,Increases critical attack power. Intensity 3.\0	-1
3928	L2Day - Scroll of Focus		a,Increases critical rate. Intensity 3.\0	-1
3929	L2Day - Scroll of Greater Acumen		a,Increases spell casting speed. Intensity 3.\0	-1
3930	L2Day - Scroll of Haste		a,Increases attack speed. Intensity 2.\0	-1
3931	L2Day - Scroll of Agility		a,Increases evasion. Intensity 3.\0	-1
3932	L2Day - Scroll of Mystic Empower 		a,Increases magic power. Intensity 3.\0	-1
3933	L2Day - Scroll of Might		a,Increases attack power. Intensity 3.\0	-1
3934	L2Day - Scroll of Windwalk		a,Increases movement speed. Intensity 2.\0	-1
3935	L2Day - Scroll of Shield		a,Increases defense. Intensity 3.\0	-1
3936	Blessed Scroll of Resurrection		a,A magic scroll that resurrects a dead character and restores his or her Exp. completely.\0	-1
3940	Blueprint: Summon Siege Golem		a,A blueprint required for the Summon Siege Golem technique.\0	-1
3941	Spellbook: Mass Resurrection		a,Spellbook required for Mass Resurrection magic. Used by Bishops.\0	-1
3942	Spellbook: Party Return		a,Spellbook required for Party Return magic. Used by Elven Elders.\0	-1
3943	Amulet: Heart of Paagrio		a,Spellbook required for Heart Of Paagrio magic. Used by Overlords.\0	-1
3944	Spellbook: Decrease Weight		a,Spellbook required for Decrease Weight magic. Used by Elven Oracles.\0	-1
3945	Boat Ticket		a,Ship ticket: From Talking Island  To Giran\0	-1
3946	Boat Ticket		a,Ship ticket: From Giran  To Talking Island\0	-1
3947	Blessed Spiritshot: No Grade		a,The power of a higher-level spirit is bestowed upon a weapon, temporarily increasing its magic significantly. Used with No Grade weapons.\0	-1
3948	Blessed Spiritshot: D Grade		a,The power of a higher-level spirit is bestowed upon a weapon, temporarily increasing its magic significantly. Used with D-grade weapons.\0	-1
3949	Blessed Spiritshot: C Grade		a,The power of a higher-level spirit is bestowed upon a weapon, temporarily increasing its magic significantly. Used with C-grade weapons.\0	-1
3950	Blessed Spiritshot: B Grade		a,The power of a higher-level spirit is bestowed upon a weapon, temporarily increasing its magic significantly. Used with B-grade weapons.\0	-1
3951	Blessed Spiritshot: A Grade		a,The power of a higher-level spirit is bestowed upon a weapon, temporarily increasing its magic significantly. Used with a-grade weapons.\0	-1
3952	Blessed Spiritshot: S Grade		a,The power of a higher-level spirit is bestowed upon a weapon, temporarily increasing its magic significantly. Used with S-grade weapons.\0	-1
3953	Recipe: Blessed Spiritshot D		a,The recipe for a blessed spiritshot: D Grade. Requires create item skill level 2. The success rate is 100%.\0	-1
3954	Recipe: Blessed Spiritshot C		a,The recipe for a blessed spiritshot: C Grade. Requires create item skill level 4. The success rate is 100%.\0	-1
3955	Recipe: Blessed Spiritshot B		a,The recipe for a blessed spiritshot: B Grade. Requires create item skill level 6. The success rate is 100%.\0	-1
3956	Recipe: Blessed Spiritshot A		a,The recipe for a blessed spiritshot: A Grade. Requires create item skill level 7. The success rate is 100%.\0	-1
3957	Recipe: Blessed Spiritshot S		a,The recipe for a blessed spiritshot: S Grade. Requires create item skill level 8. The success rate is 100%.\0	-1
3958	L2Day - Blessed Scroll of Escape		a,A magical scroll that relocates user to the nearest village\0	-1
3959	L2Day - Blessed Scroll of Resurrection		a,A magic scroll that resurrects a dead character and restores his or her Exp. completely.\0	-1
3960	Mercenary Posting Ticket (Sword/Stationary)		a,Gludio/Sword/Stationary. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3961	Mercenary Posting Ticket (Spear/Stationary)		a,Gludio/Spear/Stationary. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3962	Mercenary Posting Ticket (Bow/Stationary)		a,Gludio/Bow/Stationary. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3963	Mercenary Posting Ticket (Cleric/Stationary)		a,Gludio/Cleric/Stationary. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3964	Mercenary Posting Ticket (Wizard/Stationary)		a,Gludio/Wizard/Stationary. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3965	Mercenary Posting Ticket (Sword/Mobile)		a,Gludio/Sword/Mobile. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3966	Mercenary Posting Ticket (Spear/Mobile)		a,Gludio/Spear/Mobile. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3967	Mercenary Posting Ticket (Bow/Mobile)		a,Gludio/Bow/Mobile. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3968	Mercenary Posting Ticket (Cleric/Mobile)		a,Gludio/Cleric/Mobile. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3969	Mercenary Posting Ticket (Wizard/Mobile)		a,Gludio/Wizard/Mobile. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3970	Mercenary Posting Ticket (Teleporter1)		a,Gludio/Teleporter/Inner Castle, Guardian\0	-1
3971	Mercenary Posting Ticket (Teleporter2)		a,Gludio/Teleporter/Outer Castle, Guardian\0	-1
3972	Mercenary Posting Ticket (Teleporter3)		a,Gludio/Teleporter/Inner Castle, Outer Castle\0	-1
3973	Mercenary Posting Ticket (Sword/Stationary)		a,Dion/Sword/Stationary. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3974	Mercenary Posting Ticket (Spear/Stationary)		a,Dion/Spear/Stationary. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3975	Mercenary Posting Ticket (Bow/Stationary)		a,Dion/Bow/Stationary. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3976	Mercenary Posting Ticket (Cleric/Stationary)		a,Dion/Cleric/Stationary. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3977	Mercenary Posting Ticket (Wizard/Stationary)		a,Dion/Wizard/Stationary. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3978	Mercenary Posting Ticket (Sword/Mobile)		a,Dion/Sword/Mobile. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3979	Mercenary Posting Ticket (Spear/Mobile)		a,Dion/Spear/Mobile. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3980	Mercenary Posting Ticket (Bow/Mobile)		a,Dion/Bow/Mobile. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3981	Mercenary Posting Ticket (Cleric/Mobile)		a,Dion/Cleric/Mobile. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3982	Mercenary Posting Ticket (Wizard/Mobile)		a,Dion/Wizard/Mobile. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3983	Mercenary Posting Ticket (Teleporter1)		a,Dion/Teleporter/Inner Castle, Guardian\0	-1
3984	Mercenary Posting Ticket (Teleporter2)		a,Dion/Teleporter/Outer Castle, Guardian\0	-1
3985	Mercenary Posting Ticket (Teleporter3)		a,Dion/Teleporter/Inner Castle, Outer Castle\0	-1
3986	Mercenary Posting Ticket (Sword/Stationary)		a,Giran/Sword/Stationary. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3987	Mercenary Posting Ticket (Spear/Stationary)		a,Giran/Spear/Stationary. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3988	Mercenary Posting Ticket (Bow/Stationary)		a,Giran/Bow/Stationary. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3989	Mercenary Posting Ticket (Cleric/Stationary)		a,Giran/Cleric/Stationary. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3990	Mercenary Posting Ticket (Wizard/Stationary)		a,Giran/Wizard/Stationary. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3991	Mercenary Posting Ticket (Sword/Mobile)		a,Giran/Sword/Mobile. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3992	Mercenary Posting Ticket (Spear/Mobile)		a,Giran/Spear/Mobile. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3993	Mercenary Posting Ticket (Bow/Mobile)		a,Giran/Bow/Mobile. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3994	Mercenary Posting Ticket (Cleric/Mobile)		a,Giran/Cleric/Mobile. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3995	Mercenary Posting Ticket (Wizard/Mobile)		a,Giran/Wizard/Mobile. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
3996	Mercenary Posting Ticket (Teleporter1)		a,Giran/Teleporter/ Inner Castle, Guardian\0	-1
3997	Mercenary Posting Ticket (Teleporter2)		a,Giran/Teleporter/ Outer Castle, Guardian\0	-1
3998	Mercenary Posting Ticket (Teleporter3)		a,Giran/Teleporter/ Inner Castle, Outer Castle\0	-1
3999	Mercenary Posting Ticket (Sword/Stationary)		a,Oren/Sword/Stationary. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
4000	Mercenary Posting Ticket (Spear/Stationary)		a,Oren/Spear/Stationary. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
4001	Mercenary Posting Ticket (Bow/Stationary)		a,Oren/Bow/Stationary. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
4002	Mercenary Posting Ticket (Cleric/Stationary)		a,Oren/Cleric/Stationary. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
4003	Mercenary Posting Ticket (Wizard/Stationary)		a,Oren/Wizard/Stationary. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
4004	Mercenary Posting Ticket (Sword/Mobile)		a,Oren/Sword/Mobile. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
4005	Mercenary Posting Ticket (Spear/Mobile)		a,Oren/Spear/Mobile. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
4006	Mercenary Posting Ticket (Bow/Mobile)		a,Oren/Bow/Mobile. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
4007	Mercenary Posting Ticket (Cleric/Mobile)		a,Oren/Cleric/Mobile. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
4008	Mercenary Posting Ticket (Wizard/Mobile)		a,Oren/Wizard/Mobile. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
4009	Mercenary Posting Ticket (Teleporter1)		a,Oren/Teleporter/Inner Castle, Guardian\0	-1
4010	Mercenary Posting Ticket (Teleporter2)		a,Oren/Teleporter/Outer Castle, Guardian\0	-1
4011	Mercenary Posting Ticket (Teleporter3)		a,Oren/Teleporter/Inner Castle, Outer Castle\0	-1
4012	Mercenary Posting Ticket (Sword/Stationary)		a,Aden/Sword/Stationary. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
4013	Mercenary Posting Ticket (Spear/Stationary)		a,Aden/Spear/Stationary. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
4014	Mercenary Posting Ticket (Bow/Stationary)		a,Aden/Bow/Stationary. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
4015	Mercenary Posting Ticket (Cleric/Stationary)		a,Aden/Cleric/Stationary. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
4016	Mercenary Posting Ticket (Wizard/Stationary)		a,Aden/Wizard/Stationary. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
4017	Mercenary Posting Ticket (Sword/Mobile)		a,Aden/Sword/Mobile. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
4018	Mercenary Posting Ticket (Spear/Mobile)		a,Aden/Spear/Mobile. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
4019	Mercenary Posting Ticket (Bow/Mobile)		a,Aden/Bow/Mobile. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
4020	Mercenary Posting Ticket (Cleric/Mobile)		a,Aden/Cleric/Mobile. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
4021	Mercenary Posting Ticket (Wizard/Mobile)		a,Aden/Wizard/Mobile. The seal of strife cannot be used to place a mercenary when it is possessed by the Revolutionaries of Dusk.\0	-1
4022	Mercenary Posting Ticket (Teleporter1)		a,Aden/Teleporter/Inner East Gate, Inner West Gate, Hall, Guardian\0	-1
4023	Mercenary Posting Ticket (Teleporter2)		a,Aden/Teleporter/Outer Castle, Inner East Gate, Hall, Guardian\0	-1
4024	Mercenary Posting Ticket (Teleporter3)		a,Aden/Teleporter/Outer Castle, Inner West Gate, Hall, Guardian\0	-1
4025	Mercenary Posting Ticket (Teleporter4)		a,Aden/Teleporter/Outer Castle, Inner West Gate, Inner East Gate, Guardian\0	-1
4026	Mercenary Posting Ticket (Teleporter5)		a,Aden/Teleporter/Outer Castle, Inner West Gate, Inner East Gate, Hall\0	-1
4029	Red Paper		a,	-1
4030	Orange Paper		a,	-1
4031	Yellow Paper		a,	-1
4032	Green Paper		a,	-1
4033	Blue Paper		a,	-1
4034	Purple Paper		a,	-1
4035	White Paper		a,	-1
4036	Black Paper		a,	-1
4037	Coin of Luck		a,	-1
4038	Food For Hatchling		a,When the hunger gauge of a hatchling reaches 55% or below, its food will be consumed automatically. \0	-1
4039	Mold Glue		a,Ingredient for making upper garment tools. Can also be sold at ordinary shops.\0	-1
4040	Mold Lubricant		a,Ingredient for making upper garment tools. Can also be sold at ordinary shops.\0	-1
4041	Mold Hardener		a,Ingredient for making upper garment tools. Can also be sold at ordinary shops.\0	-1
4042	Enria		a,Crystal representing revenge and destruction. Used for making items of B grade and above and can also be sold at ordinary shops.\0	-1
4043	Asofe		a,Crystal representing life and protection. Used for making items of B grade and above and can also be sold at ordinary shops.\0	-1
4044	Thons		a,Crystal representing choice and consciousness. Used for making items of B grade and above and can also be sold at ordinary shops.\0	-1
4045	Maestro Holder		a,Ingredient used in making Dwarven items. Can also be sold at ordinary shops.\0	-1
4046	Maestro Anvil Lock		a,Ingredient used in making Dwarven items. Can also be sold at ordinary shops.\0	-1
4047	Craftsman Mold		a,Ingredient used in making Dwarven items. Can also be sold at ordinary shops.\0	-1
4048	Maestro Mold		a,Ingredient used in making Dwarven items. Can also be sold at ordinary shops.\0	-1
4049	Adamantite Earring Gemstone		a,Main ingredient definitely required for a Dwarf to make admantite earrings. Can also be sold at ordinary shops.\0	-1
4050	Adamantite Ring Wire		a,Main ingredient definitely required for a Dwarf to make admantite ring. Can also be sold at ordinary shops.\0	-1
4051	Adamantite Necklace Chain		a,Main ingredient definitely required for a Dwarf to make admantite necklace. Can also be sold at ordinary shops.\0	-1
4052	Earring of Black Ore Piece		a,Main ingredient definitely required for a Dwarf to make black ore earrings. Can also be sold at ordinary shops.\0	-1
4053	Ring of Black Ore Gemstone		a,Main ingredient definitely required for a Dwarf to make black ore ring. Can also be sold at ordinary shops.\0	-1
4054	Necklace of Black Ore Beads		a,Main ingredient definitely required for a Dwarf to make black ore necklace. Can also be sold at ordinary shops.\0	-1
4055	Composite Shield Fragment		a,Main ingredient definitely required for a Dwarf to make composite shield. Can also be sold at ordinary shops.\0	-1
4056	Zubei's Breastplate Part		a,Main ingredient definitely required for a Dwarf to make Zubei's breastplate. Can also be sold at ordinary shops.\0	-1
4057	Zubei's Gaiter Material		a,Main ingredient definitely required for a Dwarf to make Zubei's gaiters. Can also be sold at ordinary shops.\0	-1
4058	Implosion Boots Part		a,Main ingredient definitely required for a Dwarf to make implosion boots. Can also be sold at ordinary shops.\0	-1
4059	Boots of Silence Fabric		a,Main ingredient definitely required for a Dwarf to make silent boots. Can also be sold at ordinary shops.\0	-1
4060	Guardian's Boots Fabric		a,Main ingredient definitely required for a Dwarf to make guardian boots. Can also be sold at ordinary shops.\0	-1
4061	Paradia Boots Pattern		a,Main ingredient definitely required for a Dwarf to make paradia boots. Can also be sold at ordinary shops.\0	-1
4062	Elemental Boots Lining		a,Main ingredient definitely required for a Dwarf to make elemental boots. Can also be sold at ordinary shops.\0	-1
4063	Boots of Grace Lining		a,Main ingredient definitely required for a Dwarf to make grace boots. Can also be sold at ordinary shops.\0	-1
4064	Avadon Breastplate Part		a,Main ingredient definitely required for a Dwarf to make avadon plate breastplate. Can also be sold at ordinary shops.\0	-1
4065	Avadon Gaiters Material		a,Main ingredient definitely required for a Dwarf to make avadon plate gaiters. Can also be sold at ordinary shops.\0	-1
4066	Zubei's Leather Shirt Fabric		a,Main ingredient definitely required for a Dwarf to make Zubei's leather shirt. Can also be sold at ordinary shops.\0	-1
4067	Zubei's Leather Gaiter Texture		a,Main ingredient definitely required for a Dwarf to make Zubei's leather gaiters. Can also be sold at ordinary shops.\0	-1
4068	Avadon Leather Mail Lining		a,Main ingredient definitely required for a Dwarf to make avadon leather mail. Can also be sold at ordinary shops.\0	-1
