id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
30074	u,Харлан\0	u,Страж\0	9C	E8	A9	-1
30075	u,Ксабер\0	u,Страж\0	9C	E8	A9	-1
30076	u,Лиам\0	u,Страж\0	9C	E8	A9	-1
30078	u,Пано\0	u,Бакалейщик\0	9C	E8	A9	-1
30079	u,Бардер\0	u,Рабочий Склада\0	9C	E8	A9	-1
30080	u,Кларисса\0	u,Хранитель Портала\0	9C	E8	A9	-1
30081	u,Хельветия\0	u,Бакалейщик\0	9C	E8	A9	-1
30082	u,Денкус\0	u,Бакалейщик\0	9C	E8	A9	-1
30083	u,Почи\0	u,Смотритель Склада\0	9C	E8	A9	-1
30084	u,Грэхам\0	u,Торговец Оружием\0	9C	E8	A9	-1
30085	u,Стэнфорд\0	u,Торговец Оружием\0	9C	E8	A9	-1
30086	u,Таурин\0	u,Смотритель Склада\0	9C	E8	A9	-1
30087	u,Пета\0	u,Торговец Доспехами\0	9C	E8	A9	-1
30088	u,Радия\0	u,Торговец Доспехами\0	9C	E8	A9	-1
30090	u,Сандра\0	u,Ювелир\0	9C	E8	A9	-1
30091	u,Элли\0	u,Ювелир\0	9C	E8	A9	-1
30092	u,Коллоб\0	u,Смотритель Склада\0	9C	E8	A9	-1
30093	u,Грут\0	u,Магический Торговец\0	9C	E8	A9	-1
30094	u,Гентлер\0	u,Магический Торговец\0	9C	E8	A9	-1
30095	u,Рандольф\0	u,Смотритель Склада\0	9C	E8	A9	-1
30097	u,Галадуччи\0	u,Торговец\0	9C	E8	A9	-1
30098	u,Александрия\0	u,Торговец\0	9C	E8	A9	-1
30103	u,Валькон\0	u,Смотритель Склада\0	9C	E8	A9	-1
30104	u,Парман\0	u,Рабочий Склада\0	9C	E8	A9	-1
30105	u,Генвиттер\0	u,Мастер\0	9C	E8	A9	-1
30106	u,Дафнер\0	u,Мастер\0	9C	E8	A9	-1
30107	u,Голдиан\0	u,Мастер\0	9C	E8	A9	-1
30108	u,Макен\0	u,Мастер\0	9C	E8	A9	-1
30109	u,Ханнавальт\0	u,Великий Мастер\0	9C	E8	A9	-1
30110	u,Айкер\0	u,Магистр\0	9C	E8	A9	-1
30111	u,Дитер\0	u,Магистр\0	9C	E8	A9	-1
30112	u,Мауриус\0	u,Магистр\0	9C	E8	A9	-1
30113	u,Юрис\0	u,Магистр\0	9C	E8	A9	-1
30114	u,Роа\0	u,Магистр\0	9C	E8	A9	-1
30115	u,Юрек\0	u,Великий Магистр\0	9C	E8	A9	-1
30116	u,Дастин\0	u,Жрец\0	9C	E8	A9	-1
30117	u,Примос\0	u,Жрец\0	9C	E8	A9	-1
30118	u,Пупина\0	u,Жрица\0	9C	E8	A9	-1
30119	u,Изабелла\0	u,Жрица\0	9C	E8	A9	-1
30120	u,Максимилиан\0	u,Верховный Жрец\0	9C	E8	A9	-1
30121	u,Джеронин\0	u,Капитан\0	9C	E8	A9	-1
30122	u,Бэйн\0	u,Страж\0	9C	E8	A9	-1
30123	u,Веса\0	u,Страж\0	9C	E8	A9	-1
30124	u,Джером\0	u,Страж\0	9C	E8	A9	-1
30125	u,Белтон\0	u,Страж\0	9C	E8	A9	-1
30126	u,Рат\0	u,Страж\0	9C	E8	A9	-1
30128	u,Атанас\0	u,Страж\0	9C	E8	A9	-1
30129	u,Митраэль\0	u,Иерарх\0	9C	E8	A9	-1
30130	u,Андриас\0	u,Служитель Бездны\0	9C	E8	A9	-1
30131	u,Помощник Новичков\0	a,	9C	E8	A9	-1
30132	u,Кектинон\0	u,Служитель Бездны\0	9C	E8	A9	-1
30133	u,Картия\0	u,Служитель Бездны\0	9C	E8	A9	-1
30134	u,Жасмин\0	u,Хранитель Портала\0	9C	E8	A9	-1
30135	u,Ирина\0	u,Торговец\0	9C	E8	A9	-1
30136	u,Пейн\0	u,Торговец\0	9C	E8	A9	-1
30137	u,Воллодос\0	u,Торговец\0	9C	E8	A9	-1
30138	u,Миналес\0	u,Торговец\0	9C	E8	A9	-1
30139	u,Доранкус\0	u,Смотритель Склада\0	9C	E8	A9	-1
30140	u,Эрвианте\0	u,Смотритель Склада\0	9C	E8	A9	-1
30141	u,Таллот\0	u,Тетрарх\0	9C	E8	A9	-1
30143	u,Тради\0	u,Мастер\0	9C	E8	A9	-1
30144	u,Харн\0	u,Магистр\0	9C	E8	A9	-1
30145	u,Влэсти\0	u,Магистр\0	9C	E8	A9	-1
30146	u,Мирабель\0	u,Хранитель Портала\0	9C	E8	A9	-1
30147	u,Унорен\0	u,Торговец\0	9C	E8	A9	-1
30148	u,Ариэль\0	u,Торговец\0	9C	E8	A9	-1
30149	u,Кримис\0	u,Торговец\0	9C	E8	A9	-1
30150	u,Гербиэль\0	u,Торговец\0	9C	E8	A9	-1
30151	u,Чад\0	u,Рабочий Склада\0	9C	E8	A9	-1
30152	u,Джулия\0	u,Смотритель Склада\0	9C	E8	A9	-1
30153	u,Маркиус\0	u,Смотритель Склада\0	9C	E8	A9	-1
30154	u,Астериос\0	u,Иерарх\0	9C	E8	A9	-1
30155	u,Элиния\0	u,Мастер\0	9C	E8	A9	-1
30156	u,Кобенделл\0	u,Мастер\0	9C	E8	A9	-1
30157	u,Гринис\0	u,Магистр\0	9C	E8	A9	-1
30158	u,Эсранделл\0	u,Магистр\0	9C	E8	A9	-1
30162	u,Карин\0	u,Хранитель Портала\0	9C	E8	A9	-1
30163	u,Рекс\0	u,Торговец\0	9C	E8	A9	-1
30164	u,Ян\0	u,Торговец\0	9C	E8	A9	-1
30165	u,Рэлфорд\0	u,Торговец\0	9C	E8	A9	-1
30166	u,Уэсли\0	u,Магический Торговец\0	9C	E8	A9	-1
30169	u,Марти\0	u,Рабочий Склада\0	9C	E8	A9	-1
30170	u,Радик\0	u,Смотритель Склада\0	9C	E8	A9	-1
30171	u,Гаюс\0	u,Магистр\0	9C	E8	A9	-1
30174	u,Аркениас\0	u,Великий Магистр\0	9C	E8	A9	-1
30175	u,Фэйрен\0	u,Великий Магистр\0	9C	E8	A9	-1
30176	u,Валерия\0	u,Великий Магистр\0	9C	E8	A9	-1
30177	u,Валентина\0	u,Хранитель Портала\0	9C	E8	A9	-1
30178	u,Зенкин\0	u,Торговец\0	9C	E8	A9	-1
30179	u,Раудия\0	u,Торговец\0	9C	E8	A9	-1
30180	u,Сара\0	u,Торговец\0	9C	E8	A9	-1
30181	u,Галибредо\0	u,Торговец\0	9C	E8	A9	-1
30182	u,Клифф\0	u,Рабочий Склада\0	9C	E8	A9	-1
30183	u,Хаггер\0	u,Смотритель Склада\0	9C	E8	A9	-1
30184	u,Ригол\0	u,Мастер\0	9C	E8	A9	-1
30185	u,Таниак Блэкберд\0	u,Мастер\0	9C	E8	A9	-1
30186	u,Бан\0	u,Мастер\0	9C	E8	A9	-1
30187	u,Клаус Блэкберд\0	u,Великий Мастер\0	9C	E8	A9	-1
30188	u,Вадин\0	u,Жрец\0	9C	E8	A9	-1
30189	u,Ровия\0	u,Магистр\0	9C	E8	A9	-1
30190	u,Фановия\0	u,Магистр\0	9C	E8	A9	-1
30191	u,Холлинт\0	u,Верховный Жрец\0	9C	E8	A9	-1
30192	u,Дарья\0	u,Мастер\0	9C	E8	A9	-1
30194	u,Гидеон\0	u,Магистр\0	9C	E8	A9	-1
30195	u,Брексон\0	u,Великий Магистр\0	9C	E8	A9	-1
30196	u,Моен\0	u,Капитан\0	9C	E8	A9	-1
30197	u,Гектор\0	u,Страж\0	9C	E8	A9	-1
30198	u,Джерин\0	u,Страж\0	9C	E8	A9	-1
30199	u,Ятис\0	u,Страж\0	9C	E8	A9	-1
30200	u,Стэн\0	u,Страж\0	9C	E8	A9	-1
30201	u,Пинапс\0	u,Страж\0	9C	E8	A9	-1
30207	u,Ародин\0	u,Торговец\0	9C	E8	A9	-1
30208	u,Дамион\0	u,Торговец\0	9C	E8	A9	-1
30209	u,Колин\0	u,Торговец\0	9C	E8	A9	-1
30210	u,Норман\0	u,Смотритель Склада\0	9C	E8	A9	-1
30216	u,Вилер\0	u,Часовой\0	9C	E8	A9	-1
30217	u,Беррос\0	u,Часовой\0	9C	E8	A9	-1
30218	u,Кенделл\0	u,Часовой\0	9C	E8	A9	-1
30219	u,Вельтрес\0	u,Часовой\0	9C	E8	A9	-1
30220	u,Старден\0	u,Часовой\0	9C	E8	A9	-1
30221	u,Райен\0	u,Часовой\0	9C	E8	A9	-1
30222	u,Алшупес\0	a,	9C	E8	A9	-1
30223	u,Аруен\0	a,	9C	E8	A9	-1
30224	u,Райла\0	u,Часовой Рыцарь\0	9C	E8	A9	-1
30230	u,Эдрок\0	u,Торговец\0	9C	E8	A9	-1
30231	u,Гарретт\0	u,Торговец\0	9C	E8	A9	-1
30232	u,Соринт\0	u,Смотритель Склада\0	9C	E8	A9	-1
30233	u,Эсмеральда\0	u,Хранитель Портала\0	9C	E8	A9	-1
30253	u,Симплон\0	u,Торговец\0	9C	E8	A9	-1
30254	u,Гармония\0	u,Торговец\0	9C	E8	A9	-1
30255	u,Хапрок\0	u,Смотритель Склада\0	9C	E8	A9	-1
30256	u,Белла\0	u,Хранитель Портала\0	9C	E8	A9	-1
30283	u,Альтран\0	u,Кузнец\0	9C	E8	A9	-1
30284	u,Альберий\0	u,Рыцарь Охранник\0	9C	E8	A9	-1
30285	u,Гартрандел\0	u,Часовой\0	9C	E8	A9	-1
30288	u,Рэйнс\0	u,Великий Мастер\0	9C	E8	A9	-1
30289	u,Раймонд\0	u,Верховный Жрец\0	9C	E8	A9	-1
30290	u,Ксенос\0	u,Великий Мастер\0	9C	E8	A9	-1
30291	u,Алекс \0	u,Капитан\0	9C	E8	A9	-1
30293	u,Мануэль\0	u,Жрец\0	9C	E8	A9	-1
30294	u,Варан\0	u,Торговец\0	9C	E8	A9	-1
30297	u,Тобиас\0	u,Великий Мастер\0	9C	E8	A9	-1
30298	u,Пинтер\0	u,Кузнец\0	9C	E8	A9	-1
30300	u,Пушкон\0	u,Кузнец\0	9C	E8	A9	-1
30301	u,Халли\0	u,Торговец\0	9C	E8	A9	-1
30305	u,Велиор\0	u,Тетрарх\0	9C	E8	A9	-1
30307	u,Кэррод\0	u,Кузнец\0	9C	E8	A9	-1
30311	u,Сэр Коллин Виндавуд\0	a,	9C	E8	A9	-1
30312	u,Роксвелл\0	u,Смотритель Маяка\0	9C	E8	A9	-1
30313	u,Аша\0	u,Торговец\0	9C	E8	A9	-1
30314	u,Нестле\0	u,Торговец\0	9C	E8	A9	-1
30315	u,Поэзия\0	u,Торговец\0	9C	E8	A9	-1
30316	u,Раут\0	u,Рабочий Склада\0	9C	E8	A9	-1
30317	u,Клуто\0	u,Кузнец\0	9C	E8	A9	-1
30320	u,Ричин\0	u,Хранитель Портала\0	9C	E8	A9	-1
30321	u,Сидни\0	u,Торговец\0	9C	E8	A9	-1
30322	u,Баллин\0	u,Рабочий Склада\0	9C	E8	A9	-1
30325	u,Аудиберти\0	u,Мастер\0	9C	E8	A9	-1
30326	u,Леона\0	u,Мастер\0	9C	E8	A9	-1
30327	u,Сориус\0	u,Мастер\0	9C	E8	A9	-1
30328	u,Рейса\0	u,Мастер\0	9C	E8	A9	-1
30329	u,Вирджил\0	u,Мастер\0	9C	E8	A9	-1
30330	u,Сидра\0	u,Магистр\0	9C	E8	A9	-1
30331	u,Тома\0	u,Страж\0	9C	E8	A9	-1
30332	u,Батис\0	u,Капитан\0	9C	E8	A9	-1
30333	u,Праг\0	u,Страж\0	9C	E8	A9	-1
30334	u,Бабен\0	u,Страж\0	9C	E8	A9	-1
30335	u,Брин\0	u,Страж\0	9C	E8	A9	-1
30336	u,Кертис\0	u,Страж\0	9C	E8	A9	-1
30337	u,Моретти\0	u,Страж\0	9C	E8	A9	-1
30338	u,Мельвил\0	u,Страж\0	9C	E8	A9	-1
30342	u,Варсак\0	a,	9C	E8	A9	-1
30344	u,Ромер\0	u,Магистр\0	9C	E8	A9	-1
30345	u,Рамониэль\0	u,Магистр\0	9C	E8	A9	-1
30346	u,Кайлин\0	u,Часовой\0	9C	E8	A9	-1
30347	u,Марион\0	u,Часовой\0	9C	E8	A9	-1
30348	u,Нельсия\0	u,Часовой\0	9C	E8	A9	-1
30349	u,Дженна\0	u,Часовой\0	9C	E8	A9	-1
30350	u,Карлон\0	u,Рабочий Склада\0	9C	E8	A9	-1
30351	u,Астарон\0	a,	9C	E8	A9	-1
30352	u,Карина\0	a,	9C	E8	A9	-1
30353	u,Джакхед\0	a,	9C	E8	A9	-1
30354	u,Джевел\0	a,	9C	E8	A9	-1
30355	u,Розалин\0	u,Охранник\0	9C	E8	A9	-1
30356	u,Альтима\0	u,Охранник\0	9C	E8	A9	-1
30357	u,Кристина\0	u,Охранник\0	9C	E8	A9	-1
30358	u,Тифиэль\0	u,Тетрарх\0	9C	E8	A9	-1
30359	u,Кайтар\0	u,Тетрарх\0	9C	E8	A9	-1
30360	u,Харант\0	u,Мастер\0	9C	E8	A9	-1
30361	u,Ризраэль\0	a,	9C	E8	A9	-1
30362	u,Анделия\0	a,	9C	E8	A9	-1
30363	u,Айос\0	u,Кузнец\0	9C	E8	A9	-1
30368	u,Лилит\0	a,	9C	E8	A9	-1
30369	u,Бенедес\0	u,Мастер\0	9C	E8	A9	-1
30370	u,Нерупа\0	a,	9C	E8	A9	-1
30371	u,Талия\0	a,	9C	E8	A9	-1
30373	u,Рамос\0	u,Великий Мастер\0	9C	E8	A9	-1
30374	u,Родиэль\0	u,Мастер\0	9C	E8	A9	-1
30375	u,Адониус\0	u,Жрец\0	9C	E8	A9	-1
30376	u,Нелл\0	u,Магистр\0	9C	E8	A9	-1
30377	u,Талбот\0	u,Магистр\0	9C	E8	A9	-1
30378	u,Эстелла\0	u,Мастер\0	9C	E8	A9	-1
30379	u,Безик\0	u,Капитан\0	9C	E8	A9	-1
30380	u,Плинк\0	u,Страж\0	9C	E8	A9	-1
30381	u,Альва\0	u,Страж\0	9C	E8	A9	-1
30382	u,Лейкан\0	u,Страж\0	9C	E8	A9	-1
30383	u,Скотт\0	u,Страж\0	9C	E8	A9	-1
30384	u,Линус\0	u,Страж\0	9C	E8	A9	-1
30385	u,Вейс\0	u,Страж\0	9C	E8	A9	-1
30386	u,Льюис\0	u,Страж\0	9C	E8	A9	-1
30387	u,Клэнси\0	u,Управляющий Верфи\0	9C	E8	A9	-1
30391	u,Парина\0	a,	9C	E8	A9	-1
30400	u,Помощник Новичков\0	a,	9C	E8	A9	-1
30401	u,Помощник Новичков\0	a,	9C	E8	A9	-1
30402	u,Помощник Новичков\0	a,	9C	E8	A9	-1
30403	u,Помощник Новичков\0	a,	9C	E8	A9	-1
30404	u,Помощник Новичков\0	a,	9C	E8	A9	-1
30405	u,Мариус\0	a,	9C	E8	A9	-1
30406	u,Матео\0	a,	9C	E8	A9	-1
30407	u,Меселла\0	a,	9C	E8	A9	-1
30408	u,Лионель\0	a,	9C	E8	A9	-1
30409	u,Земляная Змея\0	a,	9C	E8	A9	-1
30410	u,Ящер Пустоши\0	a,	9C	E8	A9	-1
30411	u,Огненная Саламандра\0	a,	9C	E8	A9	-1
30412	u,Воздушный Сильф\0	a,	9C	E8	A9	-1
30413	u,Водяная Ундина\0	a,	9C	E8	A9	-1
30414	u,Розелла\0	a,	9C	E8	A9	-1
30415	u,Чаркерен\0	a,	9C	E8	A9	-1
30416	u,Трискел\0	a,	9C	E8	A9	-1
30417	u,Сэр Клаус Васпер\0	a,	9C	E8	A9	-1
30418	u,Анника\0	a,	9C	E8	A9	-1
30419	u,Аркения\0	u,Ведьма\0	9C	E8	A9	-1
30420	u,Тира\0	a,	9C	E8	A9	-1
30421	u,Варика\0	u,Ведьма\0	9C	E8	A9	-1
30422	u,Калинта\0	u,Служитель Бездны\0	9C	E8	A9	-1
30423	u,Нортвинд\0	a,	9C	E8	A9	-1
30424	u,Аллана\0	a,	9C	E8	A9	-1
30425	u,Нети\0	a,	9C	E8	A9	-1
30426	u,Приас\0	a,	9C	E8	A9	-1
30427	u,Сифф\0	u,Хранитель Портала\0	9C	E8	A9	-1
30428	u,Перрин\0	a,	9C	E8	A9	-1
30429	u,Тирамиса\0	u,Хранитель Портала\0	9C	E8	A9	-1
30430	u,Трионэль\0	u,Часовой\0	9C	E8	A9	-1
30431	u,Эриэль\0	u,Часовой\0	9C	E8	A9	-1
30432	u,Ирен\0	u,Часовой\0	9C	E8	A9	-1
30433	u,Катавей\0	u,Часовой\0	9C	E8	A9	-1
30434	u,Самед\0	a,	9C	E8	A9	-1
30435	u,Леопольд\0	a,	9C	E8	A9	-1
30436	u,Сариен\0	u,Торговец\0	9C	E8	A9	-1
30437	u,Роленто\0	u,Торговец\0	9C	E8	A9	-1
30452	u,Курт\0	u,Страж\0	9C	E8	A9	-1
30458	u,Пойтан\0	u,Кузнец\0	9C	E8	A9	-1
30459	u,Вандиус\0	u,Мастер\0	9C	E8	A9	-1
30460	u,Кардиен\0	u,Мастер\0	9C	E8	A9	-1
30461	u,Мириен\0	u,Магистр\0	9C	E8	A9	-1
30462	u,Троникс\0	u,Великий Мастер\0	9C	E8	A9	-1
30463	u,Иксия\0	u,Мастер\0	9C	E8	A9	-1
30464	u,Клейтон\0	u,Магистр\0	9C	E8	A9	-1
30465	u,Хервен\0	u,Страж\0	9C	E8	A9	-1
30466	u,Брайт\0	u,Страж\0	9C	E8	A9	-1
30469	u,Джонас\0	a,	9C	E8	A9	-1
30471	u,Рупио\0	u,Кузнец\0	9C	E8	A9	-1
30472	u,Рошерия\0	u,Мастер\0	9C	E8	A9	-1
30473	u,Банделлос\0	u,Жрец\0	9C	E8	A9	-1
30474	u,Ангус\0	u,Великий Мастер\0	9C	E8	A9	-1
30475	u,Стапин\0	u,Мастер\0	9C	E8	A9	-1
30476	u,Кайра\0	u,Магистр\0	9C	E8	A9	-1
30477	u,Сэр Орто Лансер\0	a,	9C	E8	A9	-1
30478	u,Рейкин\0	u,Страж\0	9C	E8	A9	-1
30483	u,Мозелла\0	u,Хранитель Портала\0	9C	E8	A9	-1
30484	u,Понти\0	u,Хранитель Портала\0	9C	E8	A9	-1
30485	u,Капелла\0	u,Хранитель Портала\0	9C	E8	A9	-1
30486	u,Ханна\0	u,Хранитель Портала\0	9C	E8	A9	-1
30487	u,Пенелопа\0	u,Хранитель Портала\0	9C	E8	A9	-1
30497	u,Эдмонд\0	a,	9C	E8	A9	-1
30498	u,Мок\0	u,Начальник Склада\0	9C	E8	A9	-1
30499	u,Тапой\0	u,Главный Кузнец\0	9C	E8	A9	-1
30500	u,Осборн\0	u,Понтифик\0	9C	E8	A9	-1
30501	u,Касман\0	u,Префект\0	9C	E8	A9	-1
30502	u,Умос\0	u,Провидец\0	9C	E8	A9	-1
30503	u,Рикадио\0	u,Начальник Склада\0	9C	E8	A9	-1
30504	u,Мендио\0	u,Главный Кузнец\0	9C	E8	A9	-1
30505	u,Дрикус\0	u,Понтифик\0	9C	E8	A9	-1
30506	u,Бука\0	u,Префект\0	9C	E8	A9	-1
30507	u,Ракой\0	u,Провидец\0	9C	E8	A9	-1
30508	u,Кастор\0	u,Понтифик\0	9C	E8	A9	-1
30509	u,Доки\0	u,Префект\0	9C	E8	A9	-1
30510	u,Сомак\0	u,Провидец\0	9C	E8	A9	-1
30511	u,Гесто\0	u,Начальник Склада\0	9C	E8	A9	-1
30512	u,Кусто\0	u,Главный Кузнец\0	9C	E8	A9	-1
30513	u,Пенатус\0	u,Понтифик\0	9C	E8	A9	-1
30514	u,Вокиан\0	u,Префект\0	9C	E8	A9	-1
30515	u,Манакия\0	u,Провидец\0	9C	E8	A9	-1
30516	u,Рип\0	u,Торговец\0	9C	E8	A9	-1
30517	u,Шари\0	u,Торговец\0	9C	E8	A9	-1
30518	u,Гарита\0	u,Торговец\0	9C	E8	A9	-1
30519	u,Мион\0	u,Торговец\0	9C	E8	A9	-1
30520	u,Рид\0	u,Начальник Склада\0	9C	E8	A9	-1
30521	u,Мердок\0	u,Рабочий Склада\0	9C	E8	A9	-1
30522	u,Эйри\0	u,Смотритель Склада\0	9C	E8	A9	-1
30523	u,Гуф\0	u,Коллекционер\0	9C	E8	A9	-1
30524	u,Пепи\0	u,Коллекционер\0	9C	E8	A9	-1
30525	u,Бронк\0	u,Главный Кузнец\0	9C	E8	A9	-1
30526	u,Брюнон\0	u,Кузнец\0	9C	E8	A9	-1
30527	u,Сильвера\0	u,Кузнец\0	9C	E8	A9	-1
30528	u,Лаферон\0	u,Бригадир\0	9C	E8	A9	-1
30529	u,Марон\0	u,Шахтер\0	9C	E8	A9	-1
30530	u,Помощник Новичков\0	a,	9C	E8	A9	-1
30531	u,Локрин\0	u,Гильдия Железных Врат\0	9C	E8	A9	-1
30532	u,Спирон\0	u,Гильдия Золотого Колеса\0	9C	E8	A9	-1
30533	u,Баланки\0	u,Гильдия Серебряных Весов\0	9C	E8	A9	-1
30534	u,Киф\0	u,Гильдия Бронзового Ключа\0	9C	E8	A9	-1
30535	u,Филар\0	u,Гильдия Серой Колонны\0	9C	E8	A9	-1
30536	u,Арин\0	u,Гильдия Черной Наковальни\0	9C	E8	A9	-1
30537	u,Дайчир\0	u,Жрец Земли\0	9C	E8	A9	-1
30538	u,Зименф\0	u,Жрец Земли\0	9C	E8	A9	-1
30539	u,Чичерин\0	u,Жрица Земли\0	9C	E8	A9	-1
30540	u,Вирфи\0	u,Хранитель Портала\0	9C	E8	A9	-1
30541	u,Пайон\0	u,Защитник\0	9C	E8	A9	-1
30542	u,Рунант\0	u,Защитник\0	9C	E8	A9	-1
30543	u,Этан\0	u,Защитник\0	9C	E8	A9	-1
30544	u,Кромвель\0	u,Защитник\0	9C	E8	A9	-1
30545	u,Протон\0	u,Защитник\0	9C	E8	A9	-1
30546	u,Динки\0	u,Защитник\0	9C	E8	A9	-1
30547	u,Тардион\0	u,Защитник\0	9C	E8	A9	-1
30548	u,Натан\0	u,Защитник\0	9C	E8	A9	-1
30549	u,Гулиф Летящий Камень\0	a,	9C	E8	A9	-1
30550	u,Гаури Мерцающая Скала\0	a,	9C	E8	A9	-1
30551	u,Тинк Переходящее Злато\0	a,	9C	E8	A9	-1
30552	u,Кайрил Живой Камень\0	a,	9C	E8	A9	-1
30553	u,Марис Редбоннет\0	a,	9C	E8	A9	-1
30554	u,Больтер\0	u,Шахтер\0	9C	E8	A9	-1
30555	u,Торокко\0	u,Посыльный\0	9C	E8	A9	-1
30556	u,Тома\0	u,Мастер\0	9C	E8	A9	-1
30557	u,Торай\0	a,	9C	E8	A9	-1
30558	u,Джакал\0	u,Торговец\0	9C	E8	A9	-1
30559	u,Кунай\0	u,Торговец\0	9C	E8	A9	-1
30560	u,Аска\0	u,Торговец\0	9C	E8	A9	-1
30561	u,Папума\0	u,Торговец\0	9C	E8	A9	-1
30562	u,Грукин\0	u,Смотритель Склада\0	9C	E8	A9	-1
30563	u,Иманту\0	u,Рабочий Склада\0	9C	E8	A9	-1
30564	u,Сумари\0	u,Кузнец\0	9C	E8	A9	-1
30565	u,Кекеи\0	u,Лорд Пламени\0	9C	E8	A9	-1
30566	u,Варкис\0	u,Главарь Атуба\0	9C	E8	A9	-1
30567	u,Тантус\0	u,Главарь Неруга\0	9C	E8	A9	-1
30568	u,Хатос\0	u,Главарь Уруту\0	9C	E8	A9	-1
30569	u,Брукерс\0	u,Префект\0	9C	E8	A9	-1
30570	u,Карукия\0	u,Префект\0	9C	E8	A9	-1
30571	u,Танапи\0	u,Провидец\0	9C	E8	A9	-1
30572	u,Ливина\0	u,Провидец\0	9C	E8	A9	-1
30573	u,Вулькус\0	u,Хранитель Огня\0	9C	E8	A9	-1
30575	u,Помощник Новичков\0	a,	9C	E8	A9	-1
30576	u,Тамил\0	u,Хранитель Портала\0	9C	E8	A9	-1
30577	u,Рукайн\0	u,Преторианец\0	9C	E8	A9	-1
30578	u,Накушин\0	u,Центурион\0	9C	E8	A9	-1
30579	u,Тамай\0	u,Центурион\0	9C	E8	A9	-1
30580	u,Паругон\0	u,Центурион\0	9C	E8	A9	-1
30581	u,Оринак\0	u,Центурион\0	9C	E8	A9	-1
30582	u,Тику\0	u,Центурион\0	9C	E8	A9	-1
30583	u,Патукай\0	u,Центурион\0	9C	E8	A9	-1
30584	u,Вапук\0	u,Центурион\0	9C	E8	A9	-1
30585	u,Татару Зу Хестуи\0	a,	9C	E8	A9	-1
30586	u,Анаи Зу Неруга\0	a,	9C	E8	A9	-1
30587	u,Гентаки Зу Уруту\0	a,	9C	E8	A9	-1
30588	u,Такия Зу Дуда-Мара\0	a,	9C	E8	A9	-1
30589	u,Казкин Зу Ганди\0	a,	9C	E8	A9	-1
30590	u,Рошик\0	u,Аватар\0	9C	E8	A9	-1
30591	u,Торуку\0	u,Аватар\0	9C	E8	A9	-1
30592	u,Тотемный Дух Хестуи\0	a,	9C	E8	A9	-1
30593	u,Тотемный Дух Дуда-Мара\0	a,	9C	E8	A9	-1
30594	u,Ранспо\0	u,Начальник Склада\0	9C	E8	A9	-1
30595	u,Опикс\0	u,Главный Кузнец\0	9C	E8	A9	-1
30596	u,Харкель\0	u,Помощник Привратника\0	9C	E8	A9	-1
30597	u,Пиотур\0	a,	9C	E8	A9	-1
30598	u,Помощник Новичков\0	a,	9C	E8	A9	-1
30599	u,Помощник Новичков\0	a,	9C	E8	A9	-1
30600	u,Помощник Новичков\0	a,	9C	E8	A9	-1
30601	u,Помощник Новичков\0	a,	9C	E8	A9	-1
30602	u,Помощник Новичков\0	a,	9C	E8	A9	-1
30608	u,Мария\0	a,	9C	E8	A9	-1
30609	u,Крета\0	u,Ворожея\0	9C	E8	A9	-1
30610	u,Кронос\0	u,Старейшина\0	9C	E8	A9	-1
30611	u,Триф\0	u,Пьяница\0	9C	E8	A9	-1
30612	u,Казиан\0	u,Старейшина\0	9C	E8	A9	-1
30613	u,Дух Алдера\0	a,	9C	E8	A9	-1
30614	u,Метеус\0	u,Монах\0	9C	E8	A9	-1
30615	u,Волтар\0	u,Вождь Орков Брека\0	9C	E8	A9	-1
30616	u,Кепра\0	u,Вождь Орков Энку\0	9C	E8	A9	-1
30617	u,Бурай\0	u,Вождь Орков Турек\0	9C	E8	A9	-1
30618	u,Харак\0	u,Вождь Орков Тунат\0	9C	E8	A9	-1
30619	u,Дрико\0	u,Вождь Орков Вуку\0	9C	E8	A9	-1
30620	u,Эмили\0	a,	9C	E8	A9	-1
30621	u,Николя\0	u,Мастер\0	9C	E8	A9	-1
30622	u,Ящик Гигантов\0	a,	9C	E8	A9	-1
30623	u,Каен\0	u,Дуэлист\0	9C	E8	A9	-1
30624	u,Аскалон\0	u,Ветеран\0	9C	E8	A9	-1
30625	u,Мэйсон\0	a,	9C	E8	A9	-1
30626	u,Хамиль\0	u,Снайпер\0	9C	E8	A9	-1
30627	u,Дерево\0	a,	9C	E8	A9	-1
30628	u,Прочный Деревянный Сундук\0	a,	9C	E8	A9	-1
30629	u,Рукал\0	u,Бард\0	9C	E8	A9	-1
30630	u,Орим\0	u,Тень\0	9C	E8	A9	-1
30631	u,Родерик\0	u,Смотритель\0	9C	E8	A9	-1
30632	u,Эндриго\0	u,Смотритель\0	9C	E8	A9	-1
30633	u,Эверт\0	u,Рыбак\0	9C	E8	A9	-1
30634	u,Галатея\0	u,Великий Призыватель\0	9C	E8	A9	-1
30635	u,Алморс\0	u,Призыватель\0	9C	E8	A9	-1
30636	u,Камониэль\0	u,Призыватель\0	9C	E8	A9	-1
30637	u,Бельтус\0	u,Призыватель\0	9C	E8	A9	-1
30638	u,Базилла\0	u,Призыватель\0	9C	E8	A9	-1
30639	u,Селестия\0	u,Призыватель\0	9C	E8	A9	-1
30640	u,Бринтия\0	u,Призыватель\0	9C	E8	A9	-1
30641	u,Такуна\0	u,Глава Дуда-Мара\0	9C	E8	A9	-1
